"satz_id";"variante_H2O";"wiederholung";"T0020_nFK";"T2040_nFK";"T4060_nFK";"T0020_nFK_Vortag";"T2040_nFK_Vortag";"T4060_nFK_Vortag";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
7;"Wfull_plus";"d";79.08;97.19;100.55;86.27;98.36;100.96;26;19.47;19.47;12.6;27;68.47;39.5;91.2;5464.32;1.18;16;16;546.78;544.63;172462.95;50.1;420.35;420.35;20;30;50;1.2;3.79661747618709;20.5053740064904;10.6;0
7;"Wfull_plus";"d";80.57;95.54;99.85;79.08;97.19;100.55;27;17.19;17.19;11;21.5;65.76;47.9;87.4;5971.8;1.7;15.97;15.97;563.97;561.82;178434.75;50.1;436.32;436.32;20;30;50;1.2;3.86367788765888;20.8480706608308;0;10.6
7;"Wfull_plus";"d";70;93.8;99.15;80.57;95.54;99.85;28;20.13;20.13;16.7;25.4;66.42;50.3;79.7;5602.62;1.5;15.94;15.94;584.1;581.96;184037.38;50.1;452.26;452.26;20;30;50;1.2;3.91748293873457;21.1770584990713;5.3;0
7;"Wfull_plus";"d";61.68;92.18;98.9;70;93.8;99.15;29;21.79;21.79;12.3;30;61.43;36.2;92.7;7751.25;0.91;15.91;15.91;605.89;603.75;191788.62;50.1;468.17;468.17;20;30;50;1.2;3.96038802618263;21.4923604887001;0;5.3
7;"Wfull_plus";"d";55.61;90.17;98.57;61.68;92.18;98.9;30;26.01;25;17.3;34.9;49.31;24.7;77.8;6630.12;0.98;15.88;15.88;631.9;628.75;198418.75;50.1;484.05;484.05;20;30;50;1.2;3.99443735517307;21.7940669108209;0;0
7;"Wfull_plus";"d";52.92;86.86;97.76;55.61;90.17;98.57;31;23.28;23.28;15.7;27.7;53.03;38.6;66.8;5759.2;1.84;15.85;15.85;655.19;652.03;204177.95;50.1;499.9;499.9;20;30;50;1.2;4.0213587305414;22.0823287018229;26.2;0
7;"Wfull_plus";"d";52.82;84.18;96.96;52.92;86.86;97.76;32;19.07;19.07;12;24.8;53.02;33.4;79;6913.48;1.66;15.82;15.82;674.25;671.1;211091.42;50.1;515.72;515.72;20;30;50;1.2;4.04258416773388;22.3573507290908;0;26.2
7;"Wfull_plus";"d";53.72;82.11;95.98;52.82;84.18;96.96;33;19.49;19.49;9.5;26.9;53.21;35.9;85.1;6749.68;1.47;15.79;15.79;693.74;690.58;217841.1;50.1;531.51;531.51;20;30;50;1.2;4.05928320581638;22.6193851251937;17.4;0
7;"Wfull_plus";"d";57.3;79.79;95.28;53.72;82.11;95.98;34;21.32;21.32;10.6;29.4;45.14;22.1;76.6;7946.3;1.05;15.75;15.75;715.06;711.9;225787.4;50.1;547.26;547.26;20;30;50;1.2;4.0723931127786;22.8685703863475;0;17.4
7;"Wfull_plus";"d";60.37;77.92;94.67;57.3;79.79;95.28;35;24.24;24.24;11.9;34.7;43.62;22;80.6;7726.8;0.66;15.72;15.72;739.29;736.14;233514.2;50.1;562.98;562.98;20;30;50;1.2;4.08268099686081;23.1054032459124;0;0
7;"Wfull_plus";"d";55.77;75.25;94.07;60.37;77.92;94.67;36;26.73;25;13.2;37;42.99;21.8;80.2;7924.97;1;15.68;15.68;766.03;761.14;241439.17;50.1;578.66;578.66;20;30;50;1.2;4.09074344596482;23.3300993857615;29.3;0
7;"Wfull_plus";"d";77.27;72.87;93.25;55.77;75.25;94.07;37;26.35;25;16.9;35.2;51.92;32.5;85.8;6284.95;1.43;15.64;15.64;792.38;786.14;247724.12;51.1;594.3;594.3;20;30;50;1.2;4.09705957839027;23.5430582324078;1;29.3
7;"Wfull_plus";"d";83.69;72.01;93.44;77.27;72.87;93.25;38;22.96;22.96;18.4;28.6;66.26;42.9;91.9;5431.42;1.56;15.6;15.6;815.34;809.1;253155.55;51.1;609.9;609.9;20;30;50;1.2;4.10200691887764;23.7446956424261;0;1
7;"Wfull_plus";"d";67.67;70.35;92.77;83.69;72.01;93.44;39;23.51;23.51;16.4;31;58.14;36.4;85;7364.18;1.12;15.56;15.56;838.85;832.61;260519.72;51.1;625.46;625.46;20;30;50;1.2;4.10588218416072;23.935439112957;0;0
7;"Wfull_plus";"d";57.7;67.36;91.72;67.67;70.35;92.77;40;24.07;24.07;18.2;29.9;56.96;35.9;82.7;7096.15;1.49;15.52;15.52;862.92;856.68;267615.88;51.5;640.98;640.98;20;30;50;1.2;4.10891815057409;24.1157234686966;20.8;0
7;"Wfull_plus";"d";55.33;65.13;90.33;57.7;67.36;91.72;41;25.19;25;15.9;33.1;50.37;29.4;78.4;7569.55;0.79;15.48;15.48;888.11;881.68;275185.42;51.5;656.46;656.46;20;30;50;1.2;4.11129719608452;24.2859870198907;0;20.8
7;"Wfull_plus";"d";55.16;62.74;88.85;55.33;65.13;90.33;42;25.61;25;15.6;34.2;52.43;34.3;83.7;5766.73;1.41;15.44;15.44;913.72;906.68;280952.15;51.5;671.9;671.9;20;30;50;1.2;4.11316208704138;24.4466681776941;0;0
7;"Wfull_plus";"d";54.12;60.52;87.5;55.16;62.74;88.85;43;21.93;21.93;17.1;27.6;57.06;37.9;74.5;5686.42;1.49;15.4;15.4;935.66;928.61;286638.58;51.5;687.3;687.3;20;30;50;1.2;4.1146245204014;24.5982025069279;0;0
7;"Wfull";"a";95.8;92.43;88.38;NA;NA;NA;2;22.59;22.59;11.3;31.5;47.12;25.3;75.4;8365.7;0.9;16.2;16.2;41.54;41.54;16785.53;0;32.39;32.39;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0
7;"Wfull";"a";92.0848780487805;90.6;87.16;95.8;92.43;88.38;3;22.89;22.89;16.7;28.1;47.28;28.8;69.7;8239.55;1.61;16.21;16.21;64.43;64.43;25025.08;0;48.6;48.6;20;30;50;1.2;0.177506972709907;10.6326655312179;9;0
7;"Wfull";"a";90.1536585365854;89.51;86.36;92.0848780487805;90.6;87.16;4;22.21;22.21;11.7;30.8;50.27;26.9;80.8;7785.4;0.79;16.22;16.22;86.64;86.64;32810.47;0;64.82;64.82;20;30;50;1.2;0.177506972709907;10.6326655312179;0;9
7;"Wfull";"a";89.6375609756098;89.31;86.1;90.1536585365854;89.51;86.36;5;26.13;25;14;36.5;49.52;25.6;81;7473.08;0.72;16.22;16.22;112.77;111.64;40283.55;0;81.04;81.04;20;30;50;1.2;0.225983067592473;11.1018231948832;9.1;0
7;"Wfull";"a";90.499512195122;89;85.75;89.6375609756098;89.31;86.1;6;26.02;25;17.7;35.6;55.3;36.4;80.9;7631.48;1.94;16.23;16.23;138.79;136.64;47915.03;0;97.27;97.27;20;30;50;1.2;0.286776615494497;11.5772866276112;0;9.1
7;"Wfull";"a";93.8243902439024;87.96;85.03;90.499512195122;89;85.75;7;16.96;16.96;11.1;20.7;74.24;58.9;90;2319.32;1.53;16.23;16.23;155.75;153.6;50234.35;0.6;113.5;113.5;20;30;50;1.2;0.362402668482041;12.0576175191647;9.7;0
7;"Wfull";"a";92.9492682926829;87.96;84.81;93.8243902439024;87.96;85.03;8;18.99;18.99;7.4;27.6;60.64;34;95.3;7488.25;1.19;16.23;16.23;174.74;172.59;57722.6;0.6;129.73;129.73;20;30;50;1.2;0.455601725407807;12.5416153434386;0;9.7
7;"Wfull";"a";94.2360975609756;88.53;84.71;92.9492682926829;87.96;84.81;9;22.75;22.75;14.4;29;55.27;34.1;79.8;6844.45;0.98;16.23;16.23;197.49;195.34;64567.05;0.6;145.96;145.96;20;30;50;1.2;0.569138500454623;13.0280418711172;4.7;0
7;"Wfull";"a";96.4931707317073;88.83;84.69;94.2360975609756;88.53;84.71;10;24.76;24.76;16.5;31.7;63.18;38;90.9;7630.92;1.18;16.23;16.23;222.25;220.11;72197.98;0.6;162.19;162.19;20;30;50;1.2;0.70552137038385;13.5156336636513;0;4.7
7;"Wfull";"a";96.7107317073171;88.47;84.4;96.4931707317073;88.83;84.69;11;20.22;20.22;16.8;28.4;80.51;44.8;95.9;3915.98;0.92;16.22;16.22;242.47;240.33;76113.95;29.8;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;29.2;0
7;"Wfull";"a";96.4141463414634;91.05;84.39;96.7107317073171;88.47;84.4;12;20.75;20.75;13.9;27.9;73.28;45.6;96.9;5992.8;0.77;16.22;16.22;263.22;261.08;82106.75;29.9;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.1;29.2
7;"Wfull";"a";98.330243902439;92.96;84.41;96.4141463414634;91.05;84.39;13;20.56;20.56;16.8;25.2;75.11;56.6;92.3;4365.7;1.55;16.21;16.21;283.78;281.64;86472.45;37.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;7.2;0.1
7;"Wfull";"a";107.33512195122;95.86;84.55;98.330243902439;92.96;84.41;14;19.67;19.67;14.2;24.6;79.42;56.4;96.1;3712.45;1.02;16.2;16.2;303.45;301.31;90184.9;48.8;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;11.7;7.2
7;"Wfull";"a";119.061463414634;99.77;85.26;107.33512195122;95.86;84.55;15;19.86;19.86;11.7;26.6;61.26;34.3;94.5;8248.23;1.07;16.2;16.2;323.32;321.17;98433.12;48.8;243.24;243.24;20;30;50;1.2;1.74472681349658;15.9238367737224;0;11.7
7;"Wfull";"a";111.389268292683;99.75;86.37;119.061463414634;99.77;85.26;16;23.29;23.29;17.9;30;58.78;43.3;80.1;6448.05;0.75;16.18;16.18;346.61;344.46;104881.18;48.8;259.42;259.42;20;30;50;1.2;2.00303676221141;16.3907389152594;0;0
7;"Wfull";"a";121.039268292683;98.9;87.28;111.389268292683;99.75;86.37;17;23.76;23.76;16.2;32.1;63.81;31.6;93.6;7657.85;1.31;16.17;16.17;370.37;368.22;112539.02;49.1;275.59;275.59;20;30;50;1.2;2.26299231170079;16.8501223708348;0.3;0
7;"Wfull";"a";119.72512195122;97.1;87.77;121.039268292683;98.9;87.28;18;17.69;17.69;12.8;22.8;66.46;42.8;87.6;3714.02;0.98;16.16;16.16;388.06;385.91;116253.05;49.7;291.75;291.75;20;30;50;1.2;2.51642606874558;17.3010028635093;11;0.3
7;"Wfull";"a";111.548780487805;96.99;88.44;119.72512195122;97.1;87.77;19;19.95;19.95;9.8;27.8;58.49;35.1;91.4;8394.23;1;16.14;16.14;408.01;405.86;124647.27;49.7;307.89;307.89;20;30;50;1.2;2.75583241098772;17.7422065681184;0;11
7;"Wfull";"a";105.052195121951;97.03;88.92;111.548780487805;96.99;88.44;20;22.68;22.68;12.3;30.8;55.42;31.3;90.4;7895.32;1.23;16.13;16.13;430.68;428.54;132542.6;49.7;324.02;324.02;20;30;50;1.2;2.97561960697136;18.1731995926435;0;0
7;"Wfull";"a";101.087317073171;96.36;89.25;105.052195121951;97.03;88.92;21;21.68;21.68;14.7;28;51.16;33.4;77.4;8356.2;1.36;16.11;16.11;452.36;450.22;140898.8;49.7;340.13;340.13;20;30;50;1.2;3.17194649912576;18.5929994828089;0;0
7;"Wfull";"a";98.3419512195122;95.51;89.55;101.087317073171;96.36;89.25;22;21.47;21.47;12.5;28.3;52.84;34.2;85.1;8217.95;1.38;16.09;16.09;473.83;471.69;149116.75;49.7;356.22;356.22;20;30;50;1.2;3.34318540858115;19.0009952003319;10.3;0
7;"Wfull";"a";97.7917073170732;93.96;89.62;98.3419512195122;95.51;89.55;23;17.9;17.9;13.8;22;56.57;42;74.4;7558.27;2.08;16.07;16.07;491.74;489.59;156675.02;49.7;372.29;372.29;20;30;50;1.2;3.48947434263496;19.3966712485642;0;10.3
7;"Wfull";"a";98.6273170731707;92.42;89.52;97.7917073170732;93.96;89.62;24;17.55;17.55;13.8;20.2;67.9;61.9;79.7;2846.05;1.46;16.04;16.04;509.28;507.14;159521.08;50.1;388.33;388.33;20;30;50;1.2;3.61218813622795;19.779371981988;0.4;0
7;"Wfull";"a";97.7921951219512;91.07;89.43;98.6273170731707;92.42;89.52;25;18.02;18.02;10;25.6;61.71;41.2;87.9;7477.55;1.12;16.02;16.02;527.31;525.16;166998.62;50.1;404.35;404.35;20;30;50;1.2;3.71368471434554;20.1490193322369;0;0.4
7;"Wfull";"a";95.6180487804878;89.67;89.17;97.7921951219512;91.07;89.43;26;19.47;19.47;12.6;27;68.47;39.5;91.2;5464.32;1.18;16;16;546.78;544.63;172462.95;50.1;420.35;420.35;20;30;50;1.2;3.79661747618709;20.5053740064904;11.5;0
7;"Wfull";"a";92.2841463414634;87.8;88.68;95.6180487804878;89.67;89.17;27;17.19;17.19;11;21.5;65.76;47.9;87.4;5971.8;1.7;15.97;15.97;563.97;561.82;178434.75;50.1;436.32;436.32;20;30;50;1.2;3.86367788765888;20.8480706608308;0;11.5
7;"Wfull";"a";88.3251219512195;86.12;88.11;92.2841463414634;87.8;88.68;28;20.13;20.13;16.7;25.4;66.42;50.3;79.7;5602.62;1.5;15.94;15.94;584.1;581.96;184037.38;50.1;452.26;452.26;20;30;50;1.2;3.91748293873457;21.1770584990713;5.3;0
7;"Wfull";"a";84.2163414634146;84.73;87.64;88.3251219512195;86.12;88.11;29;21.79;21.79;12.3;30;61.43;36.2;92.7;7751.25;0.91;15.91;15.91;605.89;603.75;191788.62;50.1;468.17;468.17;20;30;50;1.2;3.96038802618263;21.4923604887001;0;5.3
7;"Wfull";"a";79.6973170731707;83.28;87.25;84.2163414634146;84.73;87.64;30;26.01;25;17.3;34.9;49.31;24.7;77.8;6630.12;0.98;15.88;15.88;631.9;628.75;198418.75;50.1;484.05;484.05;20;30;50;1.2;3.99443735517307;21.7940669108209;0;0
7;"Wfull";"a";75.0387804878049;80.87;86.32;79.6973170731707;83.28;87.25;31;23.28;23.28;15.7;27.7;53.03;38.6;66.8;5759.2;1.84;15.85;15.85;655.19;652.03;204177.95;50.1;499.9;499.9;20;30;50;1.2;4.0213587305414;22.0823287018229;20.7;0
7;"Wfull";"a";69.6763414634146;78.85;85.59;75.0387804878049;80.87;86.32;32;19.07;19.07;12;24.8;53.02;33.4;79;6913.48;1.66;15.82;15.82;674.25;671.1;211091.42;50.1;515.72;515.72;20;30;50;1.2;4.04258416773388;22.3573507290908;0;20.7
7;"Wfull";"a";64.4919512195122;76.84;84.85;69.6763414634146;78.85;85.59;33;19.49;19.49;9.5;26.9;53.21;35.9;85.1;6749.68;1.47;15.79;15.79;693.74;690.58;217841.1;50.1;531.51;531.51;20;30;50;1.2;4.05928320581638;22.6193851251937;0;0
7;"Wfull";"a";61.619756097561;74.67;84.09;64.4919512195122;76.84;84.85;34;21.32;21.32;10.6;29.4;45.14;22.1;76.6;7946.3;1.05;15.75;15.75;715.06;711.9;225787.4;50.1;547.26;547.26;20;30;50;1.2;4.0723931127786;22.8685703863475;0;0
7;"Wfull";"a";58.5056097560976;72.5;83.51;61.619756097561;74.67;84.09;35;24.24;24.24;11.9;34.7;43.62;22;80.6;7726.8;0.66;15.72;15.72;739.29;736.14;233514.2;50.1;562.98;562.98;20;30;50;1.2;4.08268099686081;23.1054032459124;0;0
7;"Wfull";"a";56.3012195121951;69.96;82.88;58.5056097560976;72.5;83.51;36;26.73;25;13.2;37;42.99;21.8;80.2;7924.97;1;15.68;15.68;766.03;761.14;241439.17;50.1;578.66;578.66;20;30;50;1.2;4.09074344596482;23.3300993857615;39.3;0
7;"Wfull";"a";54.8119512195122;66.76;81.77;56.3012195121951;69.96;82.88;37;26.35;25;16.9;35.2;51.92;32.5;85.8;6284.95;1.43;15.64;15.64;792.38;786.14;247724.12;51.1;594.3;594.3;20;30;50;1.2;4.09705957839027;23.5430582324078;1;39.3
7;"Wfull";"a";53.7885365853659;65.13;80.75;54.8119512195122;66.76;81.77;38;22.96;22.96;18.4;28.6;66.26;42.9;91.9;5431.42;1.56;15.6;15.6;815.34;809.1;253155.55;51.1;609.9;609.9;20;30;50;1.2;4.10200691887764;23.7446956424261;0;1
7;"Wfull";"a";52.9768292682927;64.05;79.91;53.7885365853659;65.13;80.75;39;23.51;23.51;16.4;31;58.14;36.4;85;7364.18;1.12;15.56;15.56;838.85;832.61;260519.72;51.1;625.46;625.46;20;30;50;1.2;4.10588218416072;23.935439112957;0;0
7;"Wfull";"a";52.5009756097561;61.88;78.97;52.9768292682927;64.05;79.91;40;24.07;24.07;18.2;29.9;56.96;35.9;82.7;7096.15;1.49;15.52;15.52;862.92;856.68;267615.88;51.5;640.98;640.98;20;30;50;1.2;4.10891815057409;24.1157234686966;0.4;0
7;"Wfull";"a";52.2278048780488;59.84;77.93;52.5009756097561;61.88;78.97;41;25.19;25;15.9;33.1;50.37;29.4;78.4;7569.55;0.79;15.48;15.48;888.11;881.68;275185.42;51.5;656.46;656.46;20;30;50;1.2;4.11129719608452;24.2859870198907;23.4;0.4
7;"Wfull";"a";52.0770731707317;57.6;76.34;52.2278048780488;59.84;77.93;42;25.61;25;15.6;34.2;52.43;34.3;83.7;5766.73;1.41;15.44;15.44;913.72;906.68;280952.15;51.5;671.9;671.9;20;30;50;1.2;4.11316208704138;24.4466681776941;0;23.4
7;"Wfull";"a";51.96;56.03;74.9;52.0770731707317;57.6;76.34;43;21.93;21.93;17.1;27.6;57.06;37.9;74.5;5686.42;1.49;15.4;15.4;935.66;928.61;286638.58;51.5;687.3;687.3;20;30;50;1.2;4.1146245204014;24.5982025069279;0;0
7;"Wfull";"b";91.74;93.77;90.9;NA;NA;NA;2;22.59;22.59;11.3;31.5;47.12;25.3;75.4;8365.7;0.9;16.2;16.2;41.54;41.54;16785.53;0;32.39;32.39;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0
7;"Wfull";"b";87.64;91.99;90.31;91.74;93.77;90.9;3;22.89;22.89;16.7;28.1;47.28;28.8;69.7;8239.55;1.61;16.21;16.21;64.43;64.43;25025.08;0;48.6;48.6;20;30;50;1.2;0.177506972709907;10.6326655312179;9.7;0
7;"Wfull";"b";86.77;90.13;90.06;87.64;91.99;90.31;4;22.21;22.21;11.7;30.8;50.27;26.9;80.8;7785.4;0.79;16.22;16.22;86.64;86.64;32810.47;0;64.82;64.82;20;30;50;1.2;0.177506972709907;10.6326655312179;0;9.7
7;"Wfull";"b";88.17;89.83;90.02;86.77;90.13;90.06;5;26.13;25;14;36.5;49.52;25.6;81;7473.08;0.72;16.22;16.22;112.77;111.64;40283.55;0;81.04;81.04;20;30;50;1.2;0.225983067592473;11.1018231948832;9.8;0
7;"Wfull";"b";93.41;90.19;90.06;88.17;89.83;90.02;6;26.02;25;17.7;35.6;55.3;36.4;80.9;7631.48;1.94;16.23;16.23;138.79;136.64;47915.03;0;97.27;97.27;20;30;50;1.2;0.286776615494497;11.5772866276112;0;9.8
7;"Wfull";"b";91.12;90.03;89.77;93.41;90.19;90.06;7;16.96;16.96;11.1;20.7;74.24;58.9;90;2319.32;1.53;16.23;16.23;155.75;153.6;50234.35;0.6;113.5;113.5;20;30;50;1.2;0.362402668482041;12.0576175191647;10.5;0
7;"Wfull";"b";105.4;90.21;89.53;91.12;90.03;89.77;8;18.99;18.99;7.4;27.6;60.64;34;95.3;7488.25;1.19;16.23;16.23;174.74;172.59;57722.6;0.6;129.73;129.73;20;30;50;1.2;0.455601725407807;12.5416153434386;0;10.5
7;"Wfull";"b";97.4;91.61;89.55;105.4;90.21;89.53;9;22.75;22.75;14.4;29;55.27;34.1;79.8;6844.45;0.98;16.23;16.23;197.49;195.34;64567.05;0.6;145.96;145.96;20;30;50;1.2;0.569138500454623;13.0280418711172;5.1;0
7;"Wfull";"b";97.08;92.28;89.81;97.4;91.61;89.55;10;24.76;24.76;16.5;31.7;63.18;38;90.9;7630.92;1.18;16.23;16.23;222.25;220.11;72197.98;0.6;162.19;162.19;20;30;50;1.2;0.70552137038385;13.5156336636513;0;5.1
7;"Wfull";"b";99.12;92.5;89.88;97.08;92.28;89.81;11;20.22;20.22;16.8;28.4;80.51;44.8;95.9;3915.98;0.92;16.22;16.22;242.47;240.33;76113.95;29.8;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;29.2;0
7;"Wfull";"b";118.88;97.28;89.77;99.12;92.5;89.88;12;20.75;20.75;13.9;27.9;73.28;45.6;96.9;5992.8;0.77;16.22;16.22;263.22;261.08;82106.75;29.9;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.1;29.2
7;"Wfull";"b";109.01;98.73;90.01;118.88;97.28;89.77;13;20.56;20.56;16.8;25.2;75.11;56.6;92.3;4365.7;1.55;16.21;16.21;283.78;281.64;86472.45;37.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;7.2;0.1
7;"Wfull";"b";125.04;106.45;90.45;109.01;98.73;90.01;14;19.67;19.67;14.2;24.6;79.42;56.4;96.1;3712.45;1.02;16.2;16.2;303.45;301.31;90184.9;48.8;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;11.7;7.2
7;"Wfull";"b";112.02;110.04;91.34;125.04;106.45;90.45;15;19.86;19.86;11.7;26.6;61.26;34.3;94.5;8248.23;1.07;16.2;16.2;323.32;321.17;98433.12;48.8;243.24;243.24;20;30;50;1.2;1.74472681349658;15.9238367737224;0;11.7
7;"Wfull";"b";102.81;106.14;92.35;112.02;110.04;91.34;16;23.29;23.29;17.9;30;58.78;43.3;80.1;6448.05;0.75;16.18;16.18;346.61;344.46;104881.18;48.8;259.42;259.42;20;30;50;1.2;2.00303676221141;16.3907389152594;0;0
7;"Wfull";"b";99.04;103.61;93.19;102.81;106.14;92.35;17;23.76;23.76;16.2;32.1;63.81;31.6;93.6;7657.85;1.31;16.17;16.17;370.37;368.22;112539.02;49.1;275.59;275.59;20;30;50;1.2;2.26299231170079;16.8501223708348;0.3;0
7;"Wfull";"b";94.96;100.98;93.64;99.04;103.61;93.19;18;17.69;17.69;12.8;22.8;66.46;42.8;87.6;3714.02;0.98;16.16;16.16;388.06;385.91;116253.05;49.7;291.75;291.75;20;30;50;1.2;2.51642606874558;17.3010028635093;12;0.3
7;"Wfull";"b";103.97;99.24;94.06;94.96;100.98;93.64;19;19.95;19.95;9.8;27.8;58.49;35.1;91.4;8394.23;1;16.14;16.14;408.01;405.86;124647.27;49.7;307.89;307.89;20;30;50;1.2;2.75583241098772;17.7422065681184;0;12
7;"Wfull";"b";97.19;98.6;94.22;103.97;99.24;94.06;20;22.68;22.68;12.3;30.8;55.42;31.3;90.4;7895.32;1.23;16.13;16.13;430.68;428.54;132542.6;49.7;324.02;324.02;20;30;50;1.2;2.97561960697136;18.1731995926435;0;0
7;"Wfull";"b";89.6;97.07;94.46;97.19;98.6;94.22;21;21.68;21.68;14.7;28;51.16;33.4;77.4;8356.2;1.36;16.11;16.11;452.36;450.22;140898.8;49.7;340.13;340.13;20;30;50;1.2;3.17194649912576;18.5929994828089;0;0
7;"Wfull";"b";79.92;94.09;94.51;89.6;97.07;94.46;22;21.47;21.47;12.5;28.3;52.84;34.2;85.1;8217.95;1.38;16.09;16.09;473.83;471.69;149116.75;49.7;356.22;356.22;20;30;50;1.2;3.34318540858115;19.0009952003319;11;0
7;"Wfull";"b";76.43;89.95;94.08;79.92;94.09;94.51;23;17.9;17.9;13.8;22;56.57;42;74.4;7558.27;2.08;16.07;16.07;491.74;489.59;156675.02;49.7;372.29;372.29;20;30;50;1.2;3.48947434263496;19.3966712485642;0;11
7;"Wfull";"b";72.96;86.66;93.58;76.43;89.95;94.08;24;17.55;17.55;13.8;20.2;67.9;61.9;79.7;2846.05;1.46;16.04;16.04;509.28;507.14;159521.08;50.1;388.33;388.33;20;30;50;1.2;3.61218813622795;19.779371981988;0.4;0
7;"Wfull";"b";67.1;83.84;92.87;72.96;86.66;93.58;25;18.02;18.02;10;25.6;61.71;41.2;87.9;7477.55;1.12;16.02;16.02;527.31;525.16;166998.62;50.1;404.35;404.35;20;30;50;1.2;3.71368471434554;20.1490193322369;0;0.4
7;"Wfull";"b";60.91;80.76;92.34;67.1;83.84;92.87;26;19.47;19.47;12.6;27;68.47;39.5;91.2;5464.32;1.18;16;16;546.78;544.63;172462.95;50.1;420.35;420.35;20;30;50;1.2;3.79661747618709;20.5053740064904;12.1;0
7;"Wfull";"b";58.98;77.9;91.63;60.91;80.76;92.34;27;17.19;17.19;11;21.5;65.76;47.9;87.4;5971.8;1.7;15.97;15.97;563.97;561.82;178434.75;50.1;436.32;436.32;20;30;50;1.2;3.86367788765888;20.8480706608308;0;12.1
7;"Wfull";"b";57.48;75.15;90.78;58.98;77.9;91.63;28;20.13;20.13;16.7;25.4;66.42;50.3;79.7;5602.62;1.5;15.94;15.94;584.1;581.96;184037.38;50.1;452.26;452.26;20;30;50;1.2;3.91748293873457;21.1770584990713;5.6;0
7;"Wfull";"b";55.04;72.96;90.16;57.48;75.15;90.78;29;21.79;21.79;12.3;30;61.43;36.2;92.7;7751.25;0.91;15.91;15.91;605.89;603.75;191788.62;50.1;468.17;468.17;20;30;50;1.2;3.96038802618263;21.4923604887001;0;5.6
7;"Wfull";"b";53.62;70.23;89.75;55.04;72.96;90.16;30;26.01;25;17.3;34.9;49.31;24.7;77.8;6630.12;0.98;15.88;15.88;631.9;628.75;198418.75;50.1;484.05;484.05;20;30;50;1.2;3.99443735517307;21.7940669108209;0;0
7;"Wfull";"b";52.6;66.54;88.96;53.62;70.23;89.75;31;23.28;23.28;15.7;27.7;53.03;38.6;66.8;5759.2;1.84;15.85;15.85;655.19;652.03;204177.95;50.1;499.9;499.9;20;30;50;1.2;4.0213587305414;22.0823287018229;21.9;0
7;"Wfull";"b";52.62;64.74;88.23;52.6;66.54;88.96;32;19.07;19.07;12;24.8;53.02;33.4;79;6913.48;1.66;15.82;15.82;674.25;671.1;211091.42;50.1;515.72;515.72;20;30;50;1.2;4.04258416773388;22.3573507290908;0;21.9
7;"Wfull";"b";53.39;63.27;87.28;52.62;64.74;88.23;33;19.49;19.49;9.5;26.9;53.21;35.9;85.1;6749.68;1.47;15.79;15.79;693.74;690.58;217841.1;50.1;531.51;531.51;20;30;50;1.2;4.05928320581638;22.6193851251937;0;0
7;"Wfull";"b";53.22;61.17;86.53;53.39;63.27;87.28;34;21.32;21.32;10.6;29.4;45.14;22.1;76.6;7946.3;1.05;15.75;15.75;715.06;711.9;225787.4;50.1;547.26;547.26;20;30;50;1.2;4.0723931127786;22.8685703863475;0;0
7;"Wfull";"b";52.66;58.82;85.91;53.22;61.17;86.53;35;24.24;24.24;11.9;34.7;43.62;22;80.6;7726.8;0.66;15.72;15.72;739.29;736.14;233514.2;50.1;562.98;562.98;20;30;50;1.2;4.08268099686081;23.1054032459124;0;0
7;"Wfull";"b";52.24;56.67;85.06;52.66;58.82;85.91;36;26.73;25;13.2;37;42.99;21.8;80.2;7924.97;1;15.68;15.68;766.03;761.14;241439.17;50.1;578.66;578.66;20;30;50;1.2;4.09074344596482;23.3300993857615;41.2;0
7;"Wfull";"b";57.52;60.52;84.22;52.24;56.67;85.06;37;26.35;25;16.9;35.2;51.92;32.5;85.8;6284.95;1.43;15.64;15.64;792.38;786.14;247724.12;51.1;594.3;594.3;20;30;50;1.2;4.09705957839027;23.5430582324078;1;41.2
