satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_mm
3,Wfull_plus,a,2021-05-19,43,130.69,123.31,80.02,11.75,11.75,5.6,17.6,73.71,47.3,95.5,5832.42,686.92,1.5,1.43,3,15.46,15.46,422.78,315.14,200448.85,56.5,107.1,631.2,395.73,0
3,Wfull_plus,a,2021-05-20,44,107.09,114.31,81.58,13.18,13.18,8.1,17.7,68.84,48.9,93.1,4335.35,528.7,0,1.01,2.6,15.5,15.5,435.96,328.32,204784.2,56.5,109.7,646.7,411.23,0
3,Wfull_plus,a,2021-05-21,45,76.67,105.99,82.98,13.87,13.87,8.6,18.1,62.95,41.3,89.2,5263.5,618.18,2.7,2.06,3.3,15.54,15.54,449.83,342.2,210047.7,59.2,113,662.24,426.77,0
3,Wfull_plus,a,2021-05-22,46,51.51,92.22,83.6,12.23,12.23,8.5,16.9,69.96,49.5,92.3,4715.12,564.5,1.2,2.47,2.9,15.59,15.59,462.06,354.42,214762.83,60.4,115.9,677.83,442.36,0
3,Wfull_plus,a,2021-05-23,47,36.96,77.78,83.71,12.2,12.2,7.5,17.6,67.03,43.8,87.9,4898.05,584.38,0,1.86,3,15.62,15.62,474.26,366.62,219660.88,60.4,118.9,693.45,457.98,0
3,Wfull_plus,a,2021-05-24,48,30.25,66.53,83.41,11.86,11.86,5,20.2,73.58,35.9,92.2,4898.45,590.9,1.5,1.3,2.8,15.66,15.66,486.12,378.48,224559.33,61.9,121.7,709.11,473.64,0
3,Wfull_plus,a,2021-05-25,49,27.98,63.8,82.48,10.32,10.32,8.3,14.7,77.5,55,88.4,2502.93,322.22,2.2,2.26,1.9,15.7,15.7,496.43,388.8,227062.25,64.1,123.6,724.81,489.34,23.31
3,Wfull_plus,a,2021-05-26,50,184.41,60.98,81.63,10.68,10.68,6.9,14.6,84.31,61.8,93.2,2876.4,365.7,5.3,1.31,1.7,15.74,15.74,507.11,399.47,229938.65,69.4,125.3,740.55,505.08,0
3,Wfull_plus,b,2021-04-16,10,83.35,91.62,91.67,5.88,0,1.4,9.5,62.2,43.6,77,3255.98,392.4,0,1.33,1.7,13.71,0,62.16,9.67,39871.82,10,19.3,147.5,13.35,0
3,Wfull_plus,b,2021-04-17,11,81.31,90.34,91.29,8.08,0,2.6,13.2,58.52,36,86.4,4816.3,535.2,0,1.32,2.4,13.77,0,70.23,9.67,44688.12,10,21.7,161.27,13.35,0
3,Wfull_plus,b,2021-04-18,12,79.46,89.81,91.1,8.6,0,7.5,12,73.06,56.7,89.8,1204.15,172.07,2.2,0.81,1.1,13.83,0,78.84,9.67,45892.28,12.2,22.8,175.1,13.35,0
3,Wfull_plus,b,2021-04-19,13,78.64,89.12,90.66,10.03,10.03,5.8,14.7,75.82,52.7,94.7,2698.85,318.95,0.4,0.63,1.6,13.89,13.89,88.87,19.7,48591.12,12.6,24.4,188.99,27.24,0.67
3,Wfull_plus,b,2021-04-20,14,79.78,89.21,90.29,10.64,10.64,1.5,18.5,67.4,36.7,94.9,6692.2,731.88,0,0.82,3,13.95,13.95,99.51,30.34,55283.32,12.6,27.4,202.94,41.19,4.72
3,Wfull_plus,b,2021-04-21,15,81.81,89.59,90.32,12.06,12.06,3.9,20,63.79,37,87.5,6055.25,646.4,0.8,1.23,3.1,14.01,14.01,111.57,42.41,61338.57,13.4,30.5,216.95,55.2,0
3,Wfull_plus,b,2021-04-22,16,83.97,89.19,89.84,10.05,10.05,4,15.5,53.62,28.1,77.6,6844.95,739.1,0,1.98,3.4,14.06,14.06,121.62,52.46,68183.52,13.4,33.9,231.01,69.26,0
3,Wfull_plus,b,2021-04-23,17,84.67,89.49,89.81,10.31,10.31,1.5,17.6,53.17,29.6,84.4,7092.6,770.88,0,1.17,3.3,14.12,14.12,131.94,62.77,75276.12,13.4,37.2,245.13,83.38,4.36
3,Wfull_plus,b,2021-04-24,18,84.72,89.74,89.75,11.3,11.3,3.2,18.4,54.17,32.9,81.2,6938.32,758.8,0,1.23,3.4,14.18,14.18,143.24,74.07,82214.45,13.4,40.6,259.31,97.56,0
3,Wfull_plus,b,2021-04-25,19,86.13,89.54,89.52,10.67,10.67,4.8,16.6,48.3,27.2,67.8,7244.73,790.42,0,1.57,3.6,14.24,14.24,153.91,84.74,89459.18,13.4,44.2,273.55,111.8,0
3,Wfull_plus,b,2021-04-26,20,85.01,89.54,89.32,9.76,9.76,1.9,16.1,43.16,27.7,73.9,7388.58,790.28,0,1.75,3.7,14.29,14.29,163.67,94.51,96847.75,13.4,47.9,287.84,126.09,5.28
3,Wfull_plus,b,2021-04-27,21,86.21,89.14,88.94,10.82,10.82,2.7,17.6,40.61,25.4,59.7,7213.8,784.22,0,1.52,3.7,14.35,14.35,174.49,105.32,104061.55,13.4,51.6,302.19,140.44,12.93
3,Wfull_plus,b,2021-04-28,22,166.41,91.22,88.53,11.83,11.83,1.9,21.9,58.81,29.1,93.9,6058.32,679.02,6.7,1.09,3.3,14.41,14.41,186.32,117.16,110119.88,20.1,54.9,316.6,154.85,0
3,Wfull_plus,b,2021-04-29,23,185.12,135.81,88.6,11.42,11.42,5.6,17.2,70.19,35.9,95.8,5081.62,578.22,3.9,2.2,2.8,14.46,14.46,197.74,128.58,115201.5,24,57.7,331.06,169.31,0
3,Wfull_plus,b,2021-04-30,24,146.56,151.5,90.7,7.62,0,0.8,12,68.89,51.8,91.4,3382.18,418.48,0,0.89,1.8,14.52,0,205.36,128.58,118583.68,24,59.5,345.58,169.31,0
3,Wfull_plus,b,2021-05-01,25,131.43,137.89,94.73,10.02,10.02,2.8,14.8,61.07,37.9,89.8,4033.68,469.82,0,1.44,2.4,14.57,14.57,215.38,138.59,122617.35,24,61.9,360.15,183.88,0
3,Wfull_plus,b,2021-05-02,26,121.06,129.49,97.7,9.27,9.27,3.3,13.4,55.6,37.7,76,5607.25,626.05,0,2.7,3.1,14.63,14.63,224.65,147.86,128224.6,24,65,374.78,198.51,0
3,Wfull_plus,b,2021-05-03,27,115.02,125.79,99.67,8.34,0,-0.2,14.7,60.97,37.2,90.8,4732.32,543.75,0,1.1,2.4,14.68,0,232.99,147.86,132956.92,24,67.4,389.46,198.51,0
3,Wfull_plus,b,2021-05-04,28,109.43,122.64,100.87,9.79,9.79,4.8,14,67.73,47.4,83,2193.3,290.32,0.1,2.94,2,14.73,14.73,242.78,157.65,135150.22,24.1,69.4,404.19,213.24,5.31
3,Wfull_plus,b,2021-05-05,29,110.78,118.04,101.16,7.31,0,3.4,12.2,72.19,45.5,89.8,4149.88,486.65,1.6,2.23,2.2,14.79,0,250.09,157.65,139300.1,25.7,71.6,418.98,213.24,0
3,Wfull_plus,b,2021-05-06,30,111.64,115.78,101.53,6.86,0,2,11.9,81.79,57,93.5,2475.72,318.6,3.7,1.11,1.4,14.84,0,256.94,157.65,141775.83,29.4,73,433.82,213.24,0
3,Wfull_plus,b,2021-05-07,31,118.85,113.67,101.37,8.35,0,3.8,13.3,65.74,39.4,89.8,5855.15,651.28,0,1.96,2.8,14.89,0,265.29,157.65,147630.98,29.4,75.8,448.71,213.24,0
3,Wfull_plus,b,2021-05-08,32,110.03,112.63,101.16,10.29,10.29,0.4,18.3,62.8,42.1,89.4,5233.9,624.02,0,1.12,2.8,14.94,14.94,275.58,167.94,152864.88,29.4,78.6,463.65,228.18,0
3,Wfull_plus,b,2021-05-09,33,100.21,111.3,100.89,18.3,18.3,6.5,28.6,57.11,31.3,89.3,6701.18,782.18,0,1.38,4.5,14.99,14.99,293.87,186.24,159566.05,29.4,83.1,478.64,243.17,0
3,Wfull_plus,b,2021-05-10,34,86.4,107.94,100.69,16.34,16.34,13,20.2,75.5,54.4,95.6,1515.58,212.52,7.2,1.21,1.6,15.04,15.04,310.21,202.57,161081.62,36.6,84.7,493.68,258.21,0
3,Wfull_plus,b,2021-05-11,35,94.31,104.03,100.48,13.55,13.55,12.3,15.1,91.07,85,96.8,1547.03,222.85,4,0.67,1.2,15.09,15.09,323.76,216.12,162628.65,40.6,85.9,508.77,273.3,0
3,Wfull_plus,b,2021-05-12,36,117.34,102.07,99.78,14.16,14.16,8.9,19,72.26,46.9,89.2,4529.52,549.3,0,1.27,2.7,15.14,15.14,337.92,230.28,167158.17,40.6,88.6,523.91,288.44,0
3,Wfull_plus,b,2021-05-13,37,99.45,99.52,99.13,12.87,12.87,5.7,19.9,72,42.4,95.6,5750.65,687.45,0,1.12,3.1,15.19,15.19,350.79,243.16,172908.83,40.6,91.7,539.1,303.63,0
3,Wfull_plus,b,2021-05-14,38,79.61,95.38,98.29,13.05,13.05,7.1,19.3,68.93,45,88.4,5428.4,645.95,0.3,1.02,3,15.24,15.24,363.84,256.21,178337.22,40.9,94.7,554.34,318.87,0
3,Wfull_plus,b,2021-05-15,39,63.09,90.28,97.47,11.9,11.9,9.2,14.9,75.43,56.3,90.8,3189.2,397.35,2,1.54,2.1,15.28,15.28,375.74,268.1,181526.42,42.9,96.8,569.62,334.15,13.33
3,Wfull_plus,b,2021-05-16,40,170.01,87.84,96.72,11.68,11.68,6.9,18.6,80.23,47.3,95.7,4802.18,584.45,6.6,1.35,2.6,15.33,15.33,387.43,279.79,186328.6,49.5,99.4,584.95,349.48,0
3,Wfull_plus,b,2021-05-17,41,189.38,118.73,95.88,11.93,11.93,8.8,16.4,80.68,62.9,95.5,3797.85,464.98,4.7,1.57,2.2,15.37,15.37,399.36,291.72,190126.45,54.2,101.6,600.32,364.85,0
3,Wfull_plus,b,2021-05-18,42,165.97,162.73,95.99,11.67,11.67,8.1,16.5,77.5,57.3,92.7,4489.98,544.52,0.8,1.55,2.5,15.42,15.42,411.03,303.39,194616.42,55,104.1,615.74,380.27,0
3,Wfull_plus,b,2021-05-19,43,135.71,139.52,98.57,11.75,11.75,5.6,17.6,73.71,47.3,95.5,5832.42,686.92,1.5,1.43,3,15.46,15.46,422.78,315.14,200448.85,56.5,107.1,631.2,395.73,0
3,Wfull_plus,b,2021-05-20,44,115.19,123.51,101,13.18,13.18,8.1,17.7,68.84,48.9,93.1,4335.35,528.7,0,1.01,2.6,15.5,15.5,435.96,328.32,204784.2,56.5,109.7,646.7,411.23,0
3,Wfull_plus,b,2021-05-21,45,90.99,111.1,102.23,13.87,13.87,8.6,18.1,62.95,41.3,89.2,5263.5,618.18,2.7,2.06,3.3,15.54,15.54,449.83,342.2,210047.7,59.2,113,662.24,426.77,0
3,Wfull_plus,b,2021-05-22,46,67.13,98.72,101.53,12.23,12.23,8.5,16.9,69.96,49.5,92.3,4715.12,564.5,1.2,2.47,2.9,15.59,15.59,462.06,354.42,214762.83,60.4,115.9,677.83,442.36,0
3,Wfull_plus,b,2021-05-23,47,50.28,87.61,100.23,12.2,12.2,7.5,17.6,67.03,43.8,87.9,4898.05,584.38,0,1.86,3,15.62,15.62,474.26,366.62,219660.88,60.4,118.9,693.45,457.98,0
3,Wfull_plus,b,2021-05-24,48,39.54,78.19,98.65,11.86,11.86,5,20.2,73.58,35.9,92.2,4898.45,590.9,1.5,1.3,2.8,15.66,15.66,486.12,378.48,224559.33,61.9,121.7,709.11,473.64,0
3,Wfull_plus,b,2021-05-25,49,35.02,73.38,96.85,10.32,10.32,8.3,14.7,77.5,55,88.4,2502.93,322.22,2.2,2.26,1.9,15.7,15.7,496.43,388.8,227062.25,64.1,123.6,724.81,489.34,22.53
3,Wfull_plus,b,2021-05-26,50,192.13,96.15,95.49,10.68,10.68,6.9,14.6,84.31,61.8,93.2,2876.4,365.7,5.3,1.31,1.7,15.74,15.74,507.11,399.47,229938.65,69.4,125.3,740.55,505.08,0
3,Wfull_plus,c,2021-04-16,10,80.82,87.28,89.1,5.88,0,1.4,9.5,62.2,43.6,77,3255.98,392.4,0,1.33,1.7,13.71,0,62.16,9.67,39871.82,10,19.3,147.5,13.35,0
3,Wfull_plus,c,2021-04-17,11,79.26,86.35,88.7,8.08,0,2.6,13.2,58.52,36,86.4,4816.3,535.2,0,1.32,2.4,13.77,0,70.23,9.67,44688.12,10,21.7,161.27,13.35,0
3,Wfull_plus,c,2021-04-18,12,77.91,85.85,88.6,8.6,0,7.5,12,73.06,56.7,89.8,1204.15,172.07,2.2,0.81,1.1,13.83,0,78.84,9.67,45892.28,12.2,22.8,175.1,13.35,0
3,Wfull_plus,c,2021-04-19,13,77.2,85.2,88.34,10.03,10.03,5.8,14.7,75.82,52.7,94.7,2698.85,318.95,0.4,0.63,1.6,13.89,13.89,88.87,19.7,48591.12,12.6,24.4,188.99,27.24,0.74
3,Wfull_plus,c,2021-04-20,14,78.15,85.68,88.22,10.64,10.64,1.5,18.5,67.4,36.7,94.9,6692.2,731.88,0,0.82,3,13.95,13.95,99.51,30.34,55283.32,12.6,27.4,202.94,41.19,5.01
3,Wfull_plus,c,2021-04-21,15,80.4,86.17,88.25,12.06,12.06,3.9,20,63.79,37,87.5,6055.25,646.4,0.8,1.23,3.1,14.01,14.01,111.57,42.41,61338.57,13.4,30.5,216.95,55.2,0
3,Wfull_plus,c,2021-04-22,16,82.27,85.73,88.19,10.05,10.05,4,15.5,53.62,28.1,77.6,6844.95,739.1,0,1.98,3.4,14.06,14.06,121.62,52.46,68183.52,13.4,33.9,231.01,69.26,0
3,Wfull_plus,c,2021-04-23,17,83,94.68,88.04,10.31,10.31,1.5,17.6,53.17,29.6,84.4,7092.6,770.88,0,1.17,3.3,14.12,14.12,131.94,62.77,75276.12,13.4,37.2,245.13,83.38,4.65
3,Wfull_plus,c,2021-04-24,18,83.52,88.28,87.97,11.3,11.3,3.2,18.4,54.17,32.9,81.2,6938.32,758.8,0,1.23,3.4,14.18,14.18,143.24,74.07,82214.45,13.4,40.6,259.31,97.56,0
3,Wfull_plus,c,2021-04-25,19,84.22,87.95,87.87,10.67,10.67,4.8,16.6,48.3,27.2,67.8,7244.73,790.42,0,1.57,3.6,14.24,14.24,153.91,84.74,89459.18,13.4,44.2,273.55,111.8,0
3,Wfull_plus,c,2021-04-26,20,83.34,88.01,87.71,9.76,9.76,1.9,16.1,43.16,27.7,73.9,7388.58,790.28,0,1.75,3.7,14.29,14.29,163.67,94.51,96847.75,13.4,47.9,287.84,126.09,5.66
3,Wfull_plus,c,2021-04-27,21,85.8,87.63,87.41,10.82,10.82,2.7,17.6,40.61,25.4,59.7,7213.8,784.22,0,1.52,3.7,14.35,14.35,174.49,105.32,104061.55,13.4,51.6,302.19,140.44,13.37
3,Wfull_plus,c,2021-04-28,22,161.11,93.33,87.23,11.83,11.83,1.9,21.9,58.81,29.1,93.9,6058.32,679.02,6.7,1.09,3.3,14.41,14.41,186.32,117.16,110119.88,20.1,54.9,316.6,154.85,0
3,Wfull_plus,c,2021-04-29,23,179.47,135.43,87.29,11.42,11.42,5.6,17.2,70.19,35.9,95.8,5081.62,578.22,3.9,2.2,2.8,14.46,14.46,197.74,128.58,115201.5,24,57.7,331.06,169.31,0
3,Wfull_plus,c,2021-04-30,24,142.97,151.98,89.16,7.62,0,0.8,12,68.89,51.8,91.4,3382.18,418.48,0,0.89,1.8,14.52,0,205.36,128.58,118583.68,24,59.5,345.58,169.31,0
3,Wfull_plus,c,2021-05-01,25,128.21,140.78,92.86,10.02,10.02,2.8,14.8,61.07,37.9,89.8,4033.68,469.82,0,1.44,2.4,14.57,14.57,215.38,138.59,122617.35,24,61.9,360.15,183.88,0
3,Wfull_plus,c,2021-05-02,26,118.91,130.95,95.44,9.27,9.27,3.3,13.4,55.6,37.7,76,5607.25,626.05,0,2.7,3.1,14.63,14.63,224.65,147.86,128224.6,24,65,374.78,198.51,0
3,Wfull_plus,c,2021-05-03,27,111.48,125.36,97.08,8.34,0,-0.2,14.7,60.97,37.2,90.8,4732.32,543.75,0,1.1,2.4,14.68,0,232.99,147.86,132956.92,24,67.4,389.46,198.51,0
3,Wfull_plus,c,2021-05-04,28,105.51,120.38,97.96,9.79,9.79,4.8,14,67.73,47.4,83,2193.3,290.32,0.1,2.94,2,14.73,14.73,242.78,157.65,135150.22,24.1,69.4,404.19,213.24,5.68
3,Wfull_plus,c,2021-05-05,29,107.65,115.39,98.2,7.31,0,3.4,12.2,72.19,45.5,89.8,4149.88,486.65,1.6,2.23,2.2,14.79,0,250.09,157.65,139300.1,25.7,71.6,418.98,213.24,0
3,Wfull_plus,c,2021-05-06,30,108.17,113.43,98.1,6.86,0,2,11.9,81.79,57,93.5,2475.72,318.6,3.7,1.11,1.4,14.84,0,256.94,157.65,141775.83,29.4,73,433.82,213.24,0
3,Wfull_plus,c,2021-05-07,31,116.35,112.21,97.97,8.35,0,3.8,13.3,65.74,39.4,89.8,5855.15,651.28,0,1.96,2.8,14.89,0,265.29,157.65,147630.98,29.4,75.8,448.71,213.24,0
3,Wfull_plus,c,2021-05-08,32,107.86,112.84,97.76,10.29,10.29,0.4,18.3,62.8,42.1,89.4,5233.9,624.02,0,1.12,2.8,14.94,14.94,275.58,167.94,152864.88,29.4,78.6,463.65,228.18,0
3,Wfull_plus,c,2021-05-09,33,98.01,111.48,97.9,18.3,18.3,6.5,28.6,57.11,31.3,89.3,6701.18,782.18,0,1.38,4.5,14.99,14.99,293.87,186.24,159566.05,29.4,83.1,478.64,243.17,0
3,Wfull_plus,c,2021-05-10,34,84.21,106.19,98.08,16.34,16.34,13,20.2,75.5,54.4,95.6,1515.58,212.52,7.2,1.21,1.6,15.04,15.04,310.21,202.57,161081.62,36.6,84.7,493.68,258.21,0
3,Wfull_plus,c,2021-05-11,35,92.2,101.07,98.09,13.55,13.55,12.3,15.1,91.07,85,96.8,1547.03,222.85,4,0.67,1.2,15.09,15.09,323.76,216.12,162628.65,40.6,85.9,508.77,273.3,0
3,Wfull_plus,c,2021-05-12,36,112.94,100.24,97.5,14.16,14.16,8.9,19,72.26,46.9,89.2,4529.52,549.3,0,1.27,2.7,15.14,15.14,337.92,230.28,167158.17,40.6,88.6,523.91,288.44,0
3,Wfull_plus,c,2021-05-13,37,95.85,99.74,96.9,12.87,12.87,5.7,19.9,72,42.4,95.6,5750.65,687.45,0,1.12,3.1,15.19,15.19,350.79,243.16,172908.83,40.6,91.7,539.1,303.63,0
3,Wfull_plus,c,2021-05-14,38,76.57,94.32,96.17,13.05,13.05,7.1,19.3,68.93,45,88.4,5428.4,645.95,0.3,1.02,3,15.24,15.24,363.84,256.21,178337.22,40.9,94.7,554.34,318.87,0
3,Wfull_plus,c,2021-05-15,39,61.89,87.85,95.52,11.9,11.9,9.2,14.9,75.43,56.3,90.8,3189.2,397.35,2,1.54,2.1,15.28,15.28,375.74,268.1,181526.42,42.9,96.8,569.62,334.15,13.68
3,Wfull_plus,c,2021-05-16,40,149.07,84.75,94.58,11.68,11.68,6.9,18.6,80.23,47.3,95.7,4802.18,584.45,6.6,1.35,2.6,15.33,15.33,387.43,279.79,186328.6,49.5,99.4,584.95,349.48,0
3,Wfull_plus,c,2021-05-17,41,172.34,111.58,93.61,11.93,11.93,8.8,16.4,80.68,62.9,95.5,3797.85,464.98,4.7,1.57,2.2,15.37,15.37,399.36,291.72,190126.45,54.2,101.6,600.32,364.85,0
3,Wfull_plus,c,2021-05-18,42,156.18,149.17,93.71,11.67,11.67,8.1,16.5,77.5,57.3,92.7,4489.98,544.52,0.8,1.55,2.5,15.42,15.42,411.03,303.39,194616.42,55,104.1,615.74,380.27,0
3,Wfull_plus,c,2021-05-19,43,129.98,137.25,95.67,11.75,11.75,5.6,17.6,73.71,47.3,95.5,5832.42,686.92,1.5,1.43,3,15.46,15.46,422.78,315.14,200448.85,56.5,107.1,631.2,395.73,0
3,Wfull_plus,c,2021-05-20,44,110.18,119.85,97.56,13.18,13.18,8.1,17.7,68.84,48.9,93.1,4335.35,528.7,0,1.01,2.6,15.5,15.5,435.96,328.32,204784.2,56.5,109.7,646.7,411.23,0
3,Wfull_plus,c,2021-05-21,45,87.3,106,98.78,13.87,13.87,8.6,18.1,62.95,41.3,89.2,5263.5,618.18,2.7,2.06,3.3,15.54,15.54,449.83,342.2,210047.7,59.2,113,662.24,426.77,0
3,Wfull_plus,c,2021-05-22,46,67.35,91.82,98.51,12.23,12.23,8.5,16.9,69.96,49.5,92.3,4715.12,564.5,1.2,2.47,2.9,15.59,15.59,462.06,354.42,214762.83,60.4,115.9,677.83,442.36,0
3,Wfull_plus,c,2021-05-23,47,52.57,79.74,97.5,12.2,12.2,7.5,17.6,67.03,43.8,87.9,4898.05,584.38,0,1.86,3,15.62,15.62,474.26,366.62,219660.88,60.4,118.9,693.45,457.98,0
3,Wfull_plus,c,2021-05-24,48,42.47,71,96.26,11.86,11.86,5,20.2,73.58,35.9,92.2,4898.45,590.9,1.5,1.3,2.8,15.66,15.66,486.12,378.48,224559.33,61.9,121.7,709.11,473.64,0
3,Wfull_plus,c,2021-05-25,49,38.39,65.91,94.54,10.32,10.32,8.3,14.7,77.5,55,88.4,2502.93,322.22,2.2,2.26,1.9,15.7,15.7,496.43,388.8,227062.25,64.1,123.6,724.81,489.34,23.1
3,Wfull_plus,c,2021-05-26,50,193.17,72.77,93.39,10.68,10.68,6.9,14.6,84.31,61.8,93.2,2876.4,365.7,5.3,1.31,1.7,15.74,15.74,507.11,399.47,229938.65,69.4,125.3,740.55,505.08,0
3,Wfull_plus,d,2021-04-16,10,91.95,104,92.49,5.88,0,1.4,9.5,62.2,43.6,77,3255.98,392.4,0,1.33,1.7,13.71,0,62.16,9.67,39871.82,10,19.3,147.5,13.35,0
3,Wfull_plus,d,2021-04-17,11,89.65,101.12,92.09,8.08,0,2.6,13.2,58.52,36,86.4,4816.3,535.2,0,1.32,2.4,13.77,0,70.23,9.67,44688.12,10,21.7,161.27,13.35,0
3,Wfull_plus,d,2021-04-18,12,87.61,99.69,91.83,8.6,0,7.5,12,73.06,56.7,89.8,1204.15,172.07,2.2,0.81,1.1,13.83,0,78.84,9.67,45892.28,12.2,22.8,175.1,13.35,0
3,Wfull_plus,d,2021-04-19,13,87.68,98.63,91.48,10.03,10.03,5.8,14.7,75.82,52.7,94.7,2698.85,318.95,0.4,0.63,1.6,13.89,13.89,88.87,19.7,48591.12,12.6,24.4,188.99,27.24,0.65
3,Wfull_plus,d,2021-04-20,14,89.14,99.19,91.21,10.64,10.64,1.5,18.5,67.4,36.7,94.9,6692.2,731.88,0,0.82,3,13.95,13.95,99.51,30.34,55283.32,12.6,27.4,202.94,41.19,4.7
3,Wfull_plus,d,2021-04-21,15,93.07,99.51,91.33,12.06,12.06,3.9,20,63.79,37,87.5,6055.25,646.4,0.8,1.23,3.1,14.01,14.01,111.57,42.41,61338.57,13.4,30.5,216.95,55.2,0
3,Wfull_plus,d,2021-04-22,16,94.98,98.88,91.09,10.05,10.05,4,15.5,53.62,28.1,77.6,6844.95,739.1,0,1.98,3.4,14.06,14.06,121.62,52.46,68183.52,13.4,33.9,231.01,69.26,0
3,Wfull_plus,d,2021-04-23,17,94.91,98.92,90.85,10.31,10.31,1.5,17.6,53.17,29.6,84.4,7092.6,770.88,0,1.17,3.3,14.12,14.12,131.94,62.77,75276.12,13.4,37.2,245.13,83.38,4.36
3,Wfull_plus,d,2021-04-24,18,96.08,99.11,90.58,11.3,11.3,3.2,18.4,54.17,32.9,81.2,6938.32,758.8,0,1.23,3.4,14.18,14.18,143.24,74.07,82214.45,13.4,40.6,259.31,97.56,0
3,Wfull_plus,d,2021-04-25,19,96.62,98.95,90.46,10.67,10.67,4.8,16.6,48.3,27.2,67.8,7244.73,790.42,0,1.57,3.6,14.24,14.24,153.91,84.74,89459.18,13.4,44.2,273.55,111.8,0
3,Wfull_plus,d,2021-04-26,20,94.98,98.99,90.5,9.76,9.76,1.9,16.1,43.16,27.7,73.9,7388.58,790.28,0,1.75,3.7,14.29,14.29,163.67,94.51,96847.75,13.4,47.9,287.84,126.09,5.28
3,Wfull_plus,d,2021-04-27,21,98.35,98.78,90.26,10.82,10.82,2.7,17.6,40.61,25.4,59.7,7213.8,784.22,0,1.52,3.7,14.35,14.35,174.49,105.32,104061.55,13.4,51.6,302.19,140.44,12.63
3,Wfull_plus,d,2021-04-28,22,185.43,100.07,89.85,11.83,11.83,1.9,21.9,58.81,29.1,93.9,6058.32,679.02,6.7,1.09,3.3,14.41,14.41,186.32,117.16,110119.88,20.1,54.9,316.6,154.85,0
3,Wfull_plus,d,2021-04-29,23,204.71,137.29,89.47,11.42,11.42,5.6,17.2,70.19,35.9,95.8,5081.62,578.22,3.9,2.2,2.8,14.46,14.46,197.74,128.58,115201.5,24,57.7,331.06,169.31,0
3,Wfull_plus,d,2021-04-30,24,158.02,172.6,89.69,7.62,0,0.8,12,68.89,51.8,91.4,3382.18,418.48,0,0.89,1.8,14.52,0,205.36,128.58,118583.68,24,59.5,345.58,169.31,0
3,Wfull_plus,d,2021-05-01,25,140.96,163.21,90.93,10.02,10.02,2.8,14.8,61.07,37.9,89.8,4033.68,469.82,0,1.44,2.4,14.57,14.57,215.38,138.59,122617.35,24,61.9,360.15,183.88,0
3,Wfull_plus,d,2021-05-02,26,130.78,156.97,92.28,9.27,9.27,3.3,13.4,55.6,37.7,76,5607.25,626.05,0,2.7,3.1,14.63,14.63,224.65,147.86,128224.6,24,65,374.78,198.51,0
3,Wfull_plus,d,2021-05-03,27,124.72,147.18,93.82,8.34,0,-0.2,14.7,60.97,37.2,90.8,4732.32,543.75,0,1.1,2.4,14.68,0,232.99,147.86,132956.92,24,67.4,389.46,198.51,0
3,Wfull_plus,d,2021-05-04,28,118.7,140.27,95.11,9.79,9.79,4.8,14,67.73,47.4,83,2193.3,290.32,0.1,2.94,2,14.73,14.73,242.78,157.65,135150.22,24.1,69.4,404.19,213.24,5.33
3,Wfull_plus,d,2021-05-05,29,119.12,133.98,95.6,7.31,0,3.4,12.2,72.19,45.5,89.8,4149.88,486.65,1.6,2.23,2.2,14.79,0,250.09,157.65,139300.1,25.7,71.6,418.98,213.24,0
3,Wfull_plus,d,2021-05-06,30,119.47,130.11,95.89,6.86,0,2,11.9,81.79,57,93.5,2475.72,318.6,3.7,1.11,1.4,14.84,0,256.94,157.65,141775.83,29.4,73,433.82,213.24,0
3,Wfull_plus,d,2021-05-07,31,127.74,126.68,95.69,8.35,0,3.8,13.3,65.74,39.4,89.8,5855.15,651.28,0,1.96,2.8,14.89,0,265.29,157.65,147630.98,29.4,75.8,448.71,213.24,0
3,Wfull_plus,d,2021-05-08,32,116.88,125.09,95.91,10.29,10.29,0.4,18.3,62.8,42.1,89.4,5233.9,624.02,0,1.12,2.8,14.94,14.94,275.58,167.94,152864.88,29.4,78.6,463.65,228.18,0
3,Wfull_plus,d,2021-05-09,33,103.05,123.72,96.3,18.3,18.3,6.5,28.6,57.11,31.3,89.3,6701.18,782.18,0,1.38,4.5,14.99,14.99,293.87,186.24,159566.05,29.4,83.1,478.64,243.17,0
3,Wfull_plus,d,2021-05-10,34,83.51,120.11,96.38,16.34,16.34,13,20.2,75.5,54.4,95.6,1515.58,212.52,7.2,1.21,1.6,15.04,15.04,310.21,202.57,161081.62,36.6,84.7,493.68,258.21,0
3,Wfull_plus,d,2021-05-11,35,99.73,116.04,96.27,13.55,13.55,12.3,15.1,91.07,85,96.8,1547.03,222.85,4,0.67,1.2,15.09,15.09,323.76,216.12,162628.65,40.6,85.9,508.77,273.3,0
