"T0020_nFK";"T2040_nFK";"T4060_nFK";"T0020_nFK_Vortag";"T2040_nFK_Vortag";"T4060_nFK_Vortag";"tage_seit_aussaat";"bodensaugspannung_0020_hPa";"bodensaugspannung_2040_hPa";"bodensaugspannung_4060_hPa";"pf_0020";"pf_2040";"pf_4060";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input_Vortag"
91.98;102.74;106.19;96.87;103.69;107.49;29;98.31;54.24;44.81;1.99;1.73;1.65;20.16;20.16;13.2;26.2;75.66;54.4;96.2;4545.45;0.87;15.91;15.91;593.7;588.18;152989.35;79.4;468.08;468.08;20;30;50;1.2;2.91421052631579;18.1426315789474;0.1
98.08;101.55;104.88;91.98;102.74;106.19;30;70.16;57.93;48.17;1.85;1.76;1.68;18.66;18.66;16.2;21.2;92.1;85;96.2;1363.9;0.85;15.88;15.88;612.36;606.84;154353.25;94;483.96;483.96;20;30;50;1.2;3.04263157894737;18.2938596491228;0.7
121.79;108.7;104.25;98.08;101.55;104.88;31;18.93;39.01;49.88;1.28;1.59;1.7;16.83;16.83;15.1;18.4;90.05;82;94.9;952.8;0.9;15.84;15.84;629.19;623.67;155306.05;97.9;499.8;499.8;20;30;50;1.2;3.18578947368421;18.2998245614035;14.6
119.13;119.74;108.23;121.79;108.7;104.25;32;21.92;21.2;40.03;1.34;1.33;1.6;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.32894736842105;18.3057894736842;3.9
115.16;113.36;111.83;119.13;119.74;108.23;33;27.3;30.16;32.81;1.44;1.48;1.52;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.44381578947368;18.4047368421053;1.4
106.36;109.41;111.19;115.16;113.36;111.83;34;44.4;37.52;33.99;1.65;1.57;1.53;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.49078947368421;18.7268421052632;5.2
95.73;105.22;109.13;106.36;109.41;111.19;35;79.9;47.28;38.1;1.9;1.67;1.58;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.53776315789474;19.0489473684211;0
80.84;101.13;106.85;95.73;105.22;109.13;36;181.86;59.26;43.21;2.26;1.77;1.64;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.58473684210526;19.3710526315789;0
67.74;97.1;104.73;80.84;101.13;106.85;37;375.09;74.07;48.57;2.57;1.87;1.69;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.63171052631579;19.6931578947368;0
60.26;92.61;102.78;67.74;97.1;104.73;38;567.28;94.93;54.1;2.75;1.98;1.73;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.67684210526316;20.0889473684211;4.42
55.67;86.47;101.19;60.26;92.61;102.78;39;731.06;133.26;59.07;2.86;2.12;1.77;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.72157894736842;20.5005263157895;0
73.68;84.92;99.51;55.67;86.47;101.19;40;270.2;145.21;64.83;2.43;2.16;1.81;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.76631578947368;20.9121052631579;27.9
105.49;85.98;98.08;73.68;84.92;99.51;41;46.58;136.92;70.17;1.67;2.14;1.85;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.81631578947368;21.2752631578947;0
105.05;84.66;96.69;105.49;85.98;98.08;42;47.74;147.28;75.78;1.68;2.17;1.88;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.87223684210526;21.5839473684211;6
102.79;80.72;95.09;105.05;84.66;96.69;43;54.09;183.16;82.78;1.73;2.26;1.92;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.92815789473684;21.8926315789474;3.7
92.72;76.28;93.66;102.79;80.72;95.09;44;94.35;234.04;89.59;1.97;2.37;1.95;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;3.98407894736842;22.2013157894737;0.3
88.5;74.06;92.87;92.72;76.28;93.66;45;119.1;264.6;93.58;2.08;2.42;1.97;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.04;22.51;1.4
99.18;109.08;105.13;88.5;74.06;92.87;26;66.03;38.2;47.52;1.82;1.58;1.68;18.83;18.83;14.2;22.8;77.21;63.1;90.5;3675.15;1.08;15.99;15.99;535.06;529.54;137390.85;71.1;420.27;420.27;20;30;50;1.2;2.59;16.6;0.1
94.55;106.75;103.62;99.18;109.08;105.13;27;85.28;43.44;51.65;1.93;1.64;1.71;19.42;19.42;12.3;26.1;74.85;47.5;95.9;6242.45;0.89;15.96;15.96;554.49;548.97;143633.3;78.6;436.23;436.23;20;30;50;1.2;2.70929824561403;17.2054385964912;1.1
95.59;104.69;102.72;94.55;106.75;103.62;28;80.52;48.69;54.3;1.91;1.69;1.73;19.05;19.05;15;24.7;78.22;52.8;95.3;4810.6;0.66;15.94;15.94;573.54;568.02;148443.9;78.7;452.17;452.17;20;30;50;1.2;2.82859649122807;17.8108771929825;7.5
91.12;103.17;101.96;95.59;104.69;102.72;29;103.04;52.96;56.61;2.01;1.72;1.75;20.16;20.16;13.2;26.2;75.66;54.4;96.2;4545.45;0.87;15.91;15.91;593.7;588.18;152989.35;79.4;468.08;468.08;20;30;50;1.2;2.94789473684211;18.4163157894737;0.1
99.11;101.51;101;91.12;103.17;101.96;30;66.28;58.04;59.71;1.82;1.76;1.78;18.66;18.66;16.2;21.2;92.1;85;96.2;1363.9;0.85;15.88;15.88;612.36;606.84;154353.25;94;483.96;483.96;20;30;50;1.2;3.0980701754386;18.6975438596491;0.7
116.77;106.55;100.4;99.11;101.51;101;31;24.98;43.93;61.72;1.4;1.64;1.79;16.83;16.83;15.1;18.4;90.05;82;94.9;952.8;0.9;15.84;15.84;629.19;623.67;155306.05;97.9;499.8;499.8;20;30;50;1.2;3.26508771929825;18.8019298245614;14.6
114.92;118.93;101.15;116.77;106.55;100.4;32;27.67;22.16;59.22;1.44;1.35;1.77;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.43210526315789;18.9063157894737;3.9
111.44;114.83;102.39;114.92;118.93;101.15;33;33.53;27.8;55.29;1.53;1.44;1.74;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.55131578947368;19.0293421052632;1.4
104.52;111.26;102.34;111.44;114.83;102.39;34;49.14;33.87;55.43;1.69;1.53;1.74;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.55578947368421;19.1971052631579;5.2
96.61;106.73;101.68;104.52;111.26;102.34;35;76.11;43.49;57.5;1.88;1.64;1.76;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.56026315789474;19.3648684210526;0
85.4;102.7;100.67;96.61;106.73;101.68;36;141.36;54.35;60.81;2.15;1.74;1.78;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.56473684210526;19.5326315789474;0
72.91;99.67;99.8;85.4;102.7;100.67;37;281.88;64.26;63.79;2.45;1.81;1.8;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.56921052631579;19.7003947368421;0
63.76;97.08;99.01;72.91;99.67;99.8;38;467.48;74.13;66.65;2.67;1.87;1.82;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.6240350877193;19.9977192982456;4.8
57.1;94.22;98;63.76;97.08;99.01;39;675.28;86.82;70.48;2.83;1.94;1.85;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.68964912280702;20.3228070175439;0
86.3;91.29;97.01;57.1;94.22;98;40;134.55;102.12;74.42;2.13;2.01;1.87;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.75526315789474;20.6478947368421;27.68
100.33;89.21;96.23;86.3;91.29;97.01;41;61.96;114.57;77.72;1.79;2.06;1.89;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.81105263157895;20.9652631578947;0
100.45;87.72;95.41;100.33;89.21;96.23;42;61.53;124.4;81.33;1.79;2.09;1.91;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.85578947368421;21.2739473684211;6
96.96;85.72;94.29;100.45;87.72;95.41;43;74.63;138.9;86.52;1.87;2.14;1.94;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.90052631578947;21.5826315789474;3.7
86.18;83.31;93.57;96.96;85.72;94.29;44;135.43;158.66;90.04;2.13;2.2;1.95;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;3.94526315789474;21.8913157894737;0.3
80.85;81.86;92.86;86.18;83.31;93.57;45;181.79;171.97;93.64;2.26;2.24;1.97;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;3.99;22.2;1.4
103.59;110.54;109.92;80.85;81.86;92.86;26;51.73;35.24;36.47;1.71;1.55;1.56;18.83;18.83;14.2;22.8;77.21;63.1;90.5;3675.15;1.08;15.99;15.99;535.06;529.54;137390.85;71.1;420.27;420.27;20;30;50;1.2;2.8;17.11;0.1
100.13;107.89;107.8;103.59;110.54;109.92;27;62.63;40.8;41.01;1.8;1.61;1.61;19.42;19.42;12.3;26.1;74.85;47.5;95.9;6242.45;0.89;15.96;15.96;554.49;548.97;143633.3;78.6;436.23;436.23;20;30;50;1.2;2.83877192982456;17.5305263157895;1.1
100.01;106.2;106.85;100.13;107.89;107.8;28;63.05;44.8;43.22;1.8;1.65;1.64;19.05;19.05;15;24.7;78.22;52.8;95.3;4810.6;0.66;15.94;15.94;573.54;568.02;148443.9;78.7;452.17;452.17;20;30;50;1.2;2.87754385964912;17.9510526315789;7.5
96.8;105.2;106.02;100.01;106.2;106.85;29;75.31;47.35;45.24;1.88;1.68;1.66;20.16;20.16;13.2;26.2;75.66;54.4;96.2;4545.45;0.87;15.91;15.91;593.7;588.18;152989.35;79.4;468.08;468.08;20;30;50;1.2;2.91631578947368;18.3715789473684;0.1
102.22;103.93;104.76;96.8;105.2;106.02;30;55.82;50.77;48.51;1.75;1.71;1.69;18.66;18.66;16.2;21.2;92.1;85;96.2;1363.9;0.85;15.88;15.88;612.36;606.84;154353.25;94;483.96;483.96;20;30;50;1.2;3.0419298245614;18.5663157894737;0.7
126.42;114.8;104.13;102.22;103.93;104.76;31;14.65;27.85;50.23;1.17;1.44;1.7;16.83;16.83;15.1;18.4;90.05;82;94.9;952.8;0.9;15.84;15.84;629.19;623.67;155306.05;97.9;499.8;499.8;20;30;50;1.2;3.21491228070175;18.6378947368421;14.6
123.96;130.71;105.46;126.42;114.8;104.13;32;16.79;11.56;46.66;1.23;1.06;1.67;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.3878947368421;18.7094736842105;3.9
118.04;121.07;107.31;123.96;130.71;105.46;33;23.28;19.69;42.12;1.37;1.29;1.62;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.52052631578947;18.8389473684211;1.4
109.89;115.54;107.33;118.04;121.07;107.31;34;36.53;26.73;42.07;1.56;1.43;1.62;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.55631578947368;19.1073684210526;5.2
100.11;109.79;106.14;109.89;115.54;107.33;35;62.71;36.73;44.93;1.8;1.57;1.65;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.5921052631579;19.3757894736842;0
88.45;103.93;104.61;100.11;109.79;106.14;36;119.43;50.77;48.9;2.08;1.71;1.69;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.6278947368421;19.6442105263158;0
75.49;98.03;103.34;88.45;103.93;104.61;37;244.49;70.35;52.47;2.39;1.85;1.72;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.66368421052632;19.9126315789474;0
64.69;91.37;102.14;75.49;98.03;103.34;38;443.99;101.67;56.07;2.65;2.01;1.75;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.71421052631579;20.2940350877193;4.74
57.77;83.68;100.87;64.69;91.37;102.14;39;650.91;155.47;60.13;2.81;2.19;1.78;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.7678947368421;20.699649122807;0
94.59;104.83;99.86;57.77;83.68;100.87;40;85.07;48.31;63.57;1.93;1.68;1.8;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.82157894736842;21.1052631578947;28.08
107.49;102.78;99.29;94.59;104.83;99.86;41;41.72;54.1;65.61;1.62;1.73;1.82;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.87421052631579;21.4568421052632;0
104.41;94.97;98.24;107.49;102.78;99.29;42;49.44;83.32;69.55;1.69;1.92;1.84;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.92565789473684;21.7476315789474;6
99.62;87.19;96.65;104.41;94.97;98.24;43;64.42;128.09;75.91;1.81;2.11;1.88;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.9771052631579;22.0384210526316;3.7
85.8;81.3;95.22;99.62;87.19;96.65;44;138.27;177.34;82.18;2.14;2.25;1.91;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.02855263157895;22.3292105263158;0.3
82.17;79.58;94.23;85.8;81.3;95.22;45;169.04;194.99;86.78;2.23;2.29;1.94;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.08;22.62;1.4
99.87;110.76;114.2;82.17;79.58;94.23;26;63.56;34.82;28.78;1.8;1.54;1.46;18.83;18.83;14.2;22.8;77.21;63.1;90.5;3675.15;1.08;15.99;15.99;535.06;529.54;137390.85;71.1;420.27;420.27;20;30;50;1.2;2.34;15.97;0.1
95.09;108.93;112.69;99.87;110.76;114.2;27;82.76;38.53;31.29;1.92;1.59;1.5;19.42;19.42;12.3;26.1;74.85;47.5;95.9;6242.45;0.89;15.96;15.96;554.49;548.97;143633.3;78.6;436.23;436.23;20;30;50;1.2;2.53982456140351;16.7782456140351;1.1
96.86;107.38;111.45;95.09;108.93;112.69;28;75.04;41.96;33.51;1.88;1.62;1.53;19.05;19.05;15;24.7;78.22;52.8;95.3;4810.6;0.66;15.94;15.94;573.54;568.02;148443.9;78.7;452.17;452.17;20;30;50;1.2;2.73964912280702;17.5864912280702;7.5
89.88;105.85;110.76;96.86;107.38;111.45;29;110.37;45.67;34.81;2.04;1.66;1.54;20.16;20.16;13.2;26.2;75.66;54.4;96.2;4545.45;0.87;15.91;15.91;593.7;588.18;152989.35;79.4;468.08;468.08;20;30;50;1.2;2.93947368421053;18.3947368421053;0.1
99.07;104.15;109.54;89.88;105.85;110.76;30;66.42;50.16;37.25;1.82;1.7;1.57;18.66;18.66;16.2;21.2;92.1;85;96.2;1363.9;0.85;15.88;15.88;612.36;606.84;154353.25;94;483.96;483.96;20;30;50;1.2;3.02157894736842;18.5024561403509;0.7
123.51;112.68;109.32;99.07;104.15;109.54;31;17.21;31.31;37.7;1.24;1.5;1.58;16.83;16.83;15.1;18.4;90.05;82;94.9;952.8;0.9;15.84;15.84;629.19;623.67;155306.05;97.9;499.8;499.8;20;30;50;1.2;3.03947368421053;18.2280701754386;14.6
118.75;123.26;114.68;123.51;112.68;109.32;32;22.39;17.45;28.03;1.35;1.24;1.45;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.05736842105263;17.9536842105263;3.9
114.12;116.77;117.12;118.75;123.26;114.68;33;28.92;24.98;24.5;1.46;1.4;1.39;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.08973684210526;17.8830263157895;1.4
104.63;112.71;116.43;114.12;116.77;117.12;34;48.85;31.26;25.45;1.69;1.49;1.41;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.15684210526316;18.3013157894737;5.2
89.93;108.32;113.7;104.63;112.71;116.43;35;110.09;39.83;29.59;2.04;1.6;1.47;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.22394736842105;18.7196052631579;0
70.39;103.31;111.59;89.93;108.32;113.7;36;324;52.54;33.26;2.51;1.72;1.52;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.29105263157895;19.1378947368421;0
59.61;98.94;109.76;70.39;103.31;111.59;37;587.95;66.91;36.8;2.77;1.83;1.57;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.35815789473684;19.5561842105263;0
55.06;94.74;107.94;59.61;98.94;109.76;38;756.18;84.37;40.69;2.88;1.93;1.61;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.44614035087719;19.8977192982456;4.53
53.32;90.45;106.43;55.06;94.74;107.94;39;832.49;106.98;44.23;2.92;2.03;1.65;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.53859649122807;20.2228070175439;0
95.63;90.57;105;53.32;90.45;106.43;40;80.31;106.27;47.85;1.9;2.03;1.68;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.63105263157895;20.5478947368421;27.9
108.03;95.11;103.79;95.63;90.57;105;41;40.48;82.69;51.17;1.61;1.92;1.71;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.71368421052632;20.8905263157895;0
110.93;95.78;103.43;108.03;95.11;103.79;42;34.49;79.67;52.2;1.54;1.9;1.72;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.78526315789474;21.2528947368421;6
109.74;93.41;102.86;110.93;95.78;103.43;43;36.83;90.81;53.87;1.57;1.96;1.73;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.85684210526316;21.6152631578947;3.7
98.82;90.54;102.07;109.74;93.41;102.86;44;67.35;106.41;56.27;1.83;2.03;1.75;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;3.92842105263158;21.9776315789474;0.3
94.83;88.72;101.51;98.82;90.54;102.07;45;83.95;117.66;58.04;1.92;2.07;1.76;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4;22.34;1.4
100.58;110.06;109.72;94.83;88.72;101.51;26;61.1;36.19;36.88;1.79;1.56;1.57;18.83;18.83;14.2;22.8;77.21;63.1;90.5;3675.15;1.08;15.99;15.99;535.06;529.54;137390.85;71.1;420.27;420.27;20;30;50;1.2;2.52;16.68;0.1
96.53;107.71;108.02;100.58;110.06;109.72;27;76.42;41.21;40.5;1.88;1.62;1.61;19.42;19.42;12.3;26.1;74.85;47.5;95.9;6242.45;0.89;15.96;15.96;554.49;548.97;143633.3;78.6;436.23;436.23;20;30;50;1.2;2.65719298245614;17.3033333333333;1.1
100.96;106;106.88;96.53;107.71;108.02;28;59.82;45.29;43.14;1.78;1.66;1.63;19.05;19.05;15;24.7;78.22;52.8;95.3;4810.6;0.66;15.94;15.94;573.54;568.02;148443.9;78.7;452.17;452.17;20;30;50;1.2;2.79438596491228;17.9266666666667;7.5
94.92;104.76;105.82;100.96;106;106.88;29;83.54;48.49;45.74;1.92;1.69;1.66;20.16;20.16;13.2;26.2;75.66;54.4;96.2;4545.45;0.87;15.91;15.91;593.7;588.18;152989.35;79.4;468.08;468.08;20;30;50;1.2;2.93157894736842;18.55;0.1
103.74;103.53;104.65;94.92;104.76;105.82;30;51.31;51.92;48.79;1.71;1.72;1.69;18.66;18.66;16.2;21.2;92.1;85;96.2;1363.9;0.85;15.88;15.88;612.36;606.84;154353.25;94;483.96;483.96;20;30;50;1.2;3.08421052631579;18.7738596491228;0.7
122.28;110.15;103.87;103.74;103.53;104.65;31;18.42;36.01;50.94;1.27;1.56;1.71;16.83;16.83;15.1;18.4;90.05;82;94.9;952.8;0.9;15.84;15.84;629.19;623.67;155306.05;97.9;499.8;499.8;20;30;50;1.2;3.24526315789474;18.7798245614035;14.6
119.68;123.44;105.86;122.28;110.15;103.87;32;21.26;17.28;45.64;1.33;1.24;1.66;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.40631578947368;18.7857894736842;3.9
115.56;117.44;108.71;119.68;123.44;105.86;33;26.7;24.07;38.98;1.43;1.38;1.59;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.50947368421053;18.8281578947368;1.4
106.77;113.22;108.05;115.56;117.44;108.71;34;43.41;30.39;40.44;1.64;1.48;1.61;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.47368421052632;18.9578947368421;5.2
97.03;107.98;106.67;106.77;113.22;108.05;35;74.34;40.6;43.64;1.87;1.61;1.64;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.4378947368421;19.0876315789474;0
84.43;103.25;105.18;97.03;107.98;106.67;36;149.13;52.73;47.4;2.17;1.72;1.68;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.4021052631579;19.2173684210526;0
70.95;99.4;103.95;84.43;103.25;105.18;37;314.22;65.22;50.72;2.5;1.81;1.71;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.36631578947368;19.3471052631579;0
61.1;95.62;102.73;70.95;99.4;103.95;38;541.64;80.37;54.26;2.73;1.91;1.73;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.41894736842105;19.6868421052632;4.65
56.02;90.33;102.06;61.1;95.62;102.73;39;717.13;107.69;56.31;2.86;2.03;1.75;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.49052631578947;20.0715789473684;0
53.93;83.32;100.94;56.02;90.33;102.06;40;804.86;158.63;59.89;2.91;2.2;1.78;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.5621052631579;20.4563157894737;0
