satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_id,bewaesserung_mm
12,GS_100_prozent,c,2023-09-23,38,131.77,100.97,83.87,13.6,13.6,9.3,18.5,82.78,56.2,100,3925.2,462.2,0.05,1.95,2.2,12.08,12.08,795.37,791.32,181552.6,77.19,130.91,516,516,,0
12,GS_100_prozent,c,2023-09-24,39,114.83,97.39,90.78,12.54,12.54,6.2,20,79.93,37.8,100,4820.8,553.4,0.05,0.93,2.2,12.01,12.01,807.91,803.86,186373.4,77.24,133.11,528.01,528.01,,0
12,GS_100_prozent,c,2023-09-25,40,101.44,91.04,86.38,13.34,13.34,5.4,21.8,77.56,39,100,4949.5,556.6,0,0.93,2.36,11.95,11.95,821.25,817.2,191322.9,77.24,135.47,539.96,539.96,,0
12,GS_100_prozent,c,2023-09-26,41,91.09,86.07,82.04,14.83,14.83,7.1,23.7,80.56,44.5,100,4812.4,551.1,0.07,0,1.77,11.89,11.89,836.08,832.03,196135.3,77.31,137.24,551.85,551.85,,0
12,GS_100_prozent,c,2023-09-27,42,82.8,80.95,78.47,16.05,16.05,8.9,24.8,81.76,42.2,100,4553.2,524.2,0,0,1.7,11.83,11.83,852.13,848.08,200688.5,77.31,138.94,563.68,563.68,,0
12,GS_100_prozent,c,2023-09-28,43,75.23,76.28,75.72,19.28,19.28,13.2,27.1,75.18,41.3,100,4280.3,501.3,0,0.46,2.15,11.77,11.77,871.41,867.36,204968.8,77.31,141.09,575.45,575.45,,0
12,GS_100_prozent,c,2023-09-29,44,66.87,71.28,80.11,19.64,19.64,15.1,26.4,75.69,51.9,98.7,3230.7,392.2,0,2.94,3.04,11.7,11.7,891.05,887,208199.5,77.31,144.13,587.15,587.15,,0
12,GS_100_prozent,c,2023-09-30,45,57.91,65.9,75.81,16.47,16.47,11.2,20.6,75.29,48.5,98.7,3907.3,450.5,0,1.09,2.02,11.64,11.64,907.52,903.47,212106.8,77.31,146.15,598.79,598.79,,0
12,GS_100_prozent,c,2023-10-01,46,53.75,64.56,73.03,15.53,15.53,8.7,23.6,79.31,43.7,100,4347.6,509.1,0.07,0.79,2.05,11.58,11.58,923.05,919,216454.4,77.38,148.2,610.37,610.37,,0
12,GS_100_prozent,c,2023-10-02,47,49.4,62.47,70.81,17.32,17.32,10,26.3,77.2,41.8,100,4281.5,500.1,0.07,0.89,2.25,11.52,11.52,940.37,936.32,220735.9,77.45,150.45,621.89,621.89,,0
12,GS_100_prozent,c,2023-10-03,48,44.71,58.17,67.12,18.31,18.31,12.1,24.9,76,51.9,98.2,2741.1,336.2,0.19,3.77,3.08,11.46,11.46,958.68,954.63,223477,77.64,153.53,633.35,633.35,,0
12,GS_100_prozent,c,2023-10-04,49,40.62,54.51,65.12,13.24,13.24,8.6,18.4,79.23,50,100,3636.6,422.5,0.07,1.34,1.82,11.39,11.39,971.92,967.87,227113.6,77.71,155.35,644.74,644.74,,0
