"id";"satz_id";"variante_H2O";"wiederholung";"B0020_nFK_prozent";"B2040_nFK_prozent";"B4060_nFK_prozent";"B0020_nFK_prozent_Vortag";"B2040_nFK_prozent_Vortag";"B4060_nFK_prozent_Vortag";"zeit_messung";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
36;9;"Wfull_plus";"c";33.47;59.5925;63.375;34.52;60.99;63.95;2022-05-15;32;19.57;19.57;11.1;26.8;59.2;36.4;89.4;8094.5;1.47;15.27;15.27;465.19;465.19;185648.9;15.69;476.15;476.15;38.643;38.654;22.67;1.2;3.44428571428571;19.6457142857143;0;0
36;9;"Wfull_plus";"c";32.42;58.195;62.8;33.47;59.5925;63.375;2022-05-16;33;19.35;19.35;14.6;25.8;70.94;50.5;93.2;4046.5;2.13;15.32;15.32;484.54;484.54;189695.4;15.75;491.47;491.47;38.643;38.654;22.67;1.2;3.55;20.07;22.56;0
36;9;"Wfull_plus";"c";31.37;56.7975;62.225;32.42;58.195;62.8;2022-05-17;34;19.66;19.66;11.8;25.8;68.68;39.9;100;7450.4;0.88;15.36;15.36;504.2;504.2;197145.8;15.75;506.83;506.83;38.643;38.654;22.67;1.2;3.58571428571429;20.07;0;22.56
36;9;"Wfull_plus";"c";30.32;55.4;61.65;31.37;56.7975;62.225;2022-05-18;35;22.05;22.05;12.6;28.6;61.23;37;100;7958.7;1.53;15.41;15.41;526.25;526.25;205104.5;15.75;522.24;522.24;38.643;38.654;22.67;1.2;3.62142857142857;20.07;22.5;0
36;9;"Wfull_plus";"c";30.14;53.9;59.66;30.32;55.4;61.65;2022-05-19;36;23.31;23.31;16;31.5;60.12;39.2;93.8;7067.6;2.34;15.45;15.45;549.56;549.56;212172.1;15.88;537.69;537.69;38.643;38.654;22.67;1.2;3.65714285714286;20.07;0.13;22.5
36;9;"Wfull_plus";"c";29.97;52.7;58.74;30.14;53.9;59.66;2022-05-20;37;22.25;22.25;16.8;30.1;74.52;43.1;100;5660;2.37;15.49;15.49;571.81;571.81;217832.1;17.96;553.18;553.18;38.643;38.654;22.67;1.2;3.69285714285714;20.07;29.08;0.13
36;9;"Wfull_plus";"c";29.89;51.58;57.61;29.97;52.7;58.74;2022-05-21;38;17.15;17.15;12;21.9;67.48;45.3;93.6;6249.9;1.99;15.53;15.53;588.96;588.96;224082;17.96;568.71;568.71;38.643;38.654;22.67;1.2;3.72857142857143;20.07;0;29.08
36;9;"Wfull_plus";"c";30.22;51.7;58.43;29.89;51.58;57.61;2022-05-22;39;17.75;17.75;9.2;24;68.25;37;100;7021.8;0.94;15.57;15.57;606.71;606.71;231103.8;18.13;584.28;584.28;38.643;38.654;22.67;1.2;3.76428571428571;20.07;0.17;0
36;9;"Wfull_plus";"c";30.57;51.17;58.16;30.22;51.7;58.43;2022-05-23;40;19.18;19.18;14.2;25.4;81.27;61.1;99.7;5105.1;2.85;15.61;15.61;625.89;625.89;236208.9;20.54;599.89;599.89;38.643;38.654;22.67;1.2;3.8;20.07;2.41;0.17
37;9;"Wred";"c";76.52;68.79;65.75;83.37;73.3;70.02;2022-04-23;10;11.83;11.83;6.2;15.4;74.46;59.1;99.7;3468.7;1.71;14.11;14.11;136.11;136.11;64245.9;0;151.95;151.95;38.643;38.654;22.67;1.2;0.269373871843597;11.4510882077268;0;4.5
37;9;"Wred";"c";72.37;67.56;64.92;76.52;68.79;65.75;2022-04-24;11;10.46;10.46;7.4;13;87.71;73.6;99.9;1361;1.67;14.16;14.16;146.57;146.57;65606.9;0.95;166.11;166.11;38.643;38.654;22.67;1.2;0.33082777812654;11.8688874731918;0.95;0
37;9;"Wred";"c";71.39;66.53;65.2;72.37;67.56;64.92;2022-04-25;12;9.7;9.7;4;15.3;84.8;55.6;100;4575.7;1.42;14.22;14.22;156.27;156.27;70182.6;1.09;180.33;180.33;38.643;38.654;22.67;1.2;0.405170473730465;12.2916298776404;0.14;0.95
37;9;"Wred";"c";67.92;66.22;64.25;71.39;66.53;65.2;2022-04-26;13;9.55;9.55;8.1;12.4;93.98;77.2;100;2810.9;2.38;14.28;14.28;165.82;165.82;72993.5;4.22;194.61;194.61;38.643;38.654;22.67;1.2;0.494449463308285;12.718527858341;3.13;0.14
37;9;"Wred";"c";69.43;66.08;65.49;67.92;66.22;64.25;2022-04-27;14;11.65;11.65;5.7;17;79.05;49.5;100;5605.5;1.41;14.34;14.34;177.47;177.47;78599;4.22;208.95;208.95;38.643;38.654;22.67;1.2;0.600704040228203;13.1487539763477;0;3.13
37;9;"Wred";"c";71.19;67.77;65.37;69.43;66.08;65.49;2022-04-28;15;13.24;13.24;5;20.5;67.66;35.3;100;7230.5;1.15;14.39;14.39;190.71;190.71;85829.5;4.22;223.34;223.34;38.643;38.654;22.67;1.2;0.725692409121609;13.5811462652454;0;0
37;9;"Wred";"c";69.23;67.89;64.34;71.19;67.77;65.37;2022-04-29;16;13.56;13.56;6.9;19.3;69.09;42.8;99.1;5158.6;1.58;14.45;14.45;204.27;204.27;90988.1;4.22;237.79;237.79;38.643;38.654;22.67;1.2;0.870900892824723;14.0151171781606;0;0
37;9;"Wred";"c";64.15;63.33;62.14;69.23;67.89;64.34;2022-04-30;17;9.89;9.89;9;11.5;97.66;90.1;100;1134;3.03;14.5;14.5;214.16;214.16;92122.1;13.22;252.29;252.29;38.643;38.654;22.67;1.2;1.03690127449712;14.4494601600932;9;0
37;9;"Wred";"c";73.93;64.16;63.68;64.15;63.33;62.14;2022-05-01;18;11.38;11.38;8.4;15.6;85.47;62.5;100;3655.9;1.26;14.56;14.56;225.54;225.54;95778;13.22;266.85;266.85;38.643;38.654;22.67;1.2;1.22344356252236;14.8835569439197;0;9
37;9;"Wred";"c";82.39;66.82;63.81;73.93;64.16;63.68;2022-05-02;19;13.47;13.47;6.8;19;78.94;52.1;100;6205.6;1.38;14.61;14.61;239.01;239.01;101983.6;13.22;281.46;281.46;38.643;38.654;22.67;1.2;1.42873177901088;15.316188524558;0;0
37;9;"Wred";"c";78.89;67.68;63.31;82.39;66.82;63.81;2022-05-03;20;15.52;15.52;10;21;74.55;50.7;98;6595.8;1.81;14.67;14.67;254.53;254.53;108579.4;13.22;296.13;296.13;38.643;38.654;22.67;1.2;1.64978652807069;15.7467341255632;0;0
37;9;"Wred";"c";72.76;67.12;62.94;78.89;67.68;63.31;2022-05-04;21;14.95;14.95;10.8;20.7;75.38;47.8;93.8;5449.6;1.85;14.72;14.72;269.48;269.48;114029;13.22;310.85;310.85;38.643;38.654;22.67;1.2;1.8819366388901;16.1739959575435;0;0
37;9;"Wred";"c";65.79;64.27;61.67;72.76;67.12;62.94;2022-05-05;22;13.07;13.07;11.4;15.4;89.8;73.5;100;1249.5;1.91;14.77;14.77;282.55;282.55;115278.5;14.77;325.62;325.62;38.643;38.654;22.67;1.2;2.11954008396968;16.5970950776487;1.55;0
37;9;"Wred";"c";65.03;65.26;63.66;65.79;64.27;61.67;2022-05-06;23;15.56;15.56;10.4;20.8;67.58;43;93.4;6734.9;2.18;14.83;14.83;298.11;298.11;122013.4;14.77;340.45;340.45;38.643;38.654;22.67;1.2;1.97;16.07;0;1.55
38;9;"Wred";"c";73.93;64.16;63.68;64.15;63.33;62.14;2022-05-01;18;11.38;11.38;8.4;15.6;85.47;62.5;100;3655.9;1.26;14.56;14.56;225.54;225.54;95778;13.22;266.85;266.85;38.643;38.654;22.67;1.2;1.22344356252236;14.8835569439197;0;9
38;9;"Wred";"c";82.39;66.82;63.81;73.93;64.16;63.68;2022-05-02;19;13.47;13.47;6.8;19;78.94;52.1;100;6205.6;1.38;14.61;14.61;239.01;239.01;101983.6;13.22;281.46;281.46;38.643;38.654;22.67;1.2;1.42873177901088;15.316188524558;0;0
38;9;"Wred";"c";78.89;67.68;63.31;82.39;66.82;63.81;2022-05-03;20;15.52;15.52;10;21;74.55;50.7;98;6595.8;1.81;14.67;14.67;254.53;254.53;108579.4;13.22;296.13;296.13;38.643;38.654;22.67;1.2;1.64978652807069;15.7467341255632;0;0
38;9;"Wred";"c";72.76;67.12;62.94;78.89;67.68;63.31;2022-05-04;21;14.95;14.95;10.8;20.7;75.38;47.8;93.8;5449.6;1.85;14.72;14.72;269.48;269.48;114029;13.22;310.85;310.85;38.643;38.654;22.67;1.2;1.8819366388901;16.1739959575435;0;0
38;9;"Wred";"c";65.79;64.27;61.67;72.76;67.12;62.94;2022-05-05;22;13.07;13.07;11.4;15.4;89.8;73.5;100;1249.5;1.91;14.77;14.77;282.55;282.55;115278.5;14.77;325.62;325.62;38.643;38.654;22.67;1.2;2.11954008396968;16.5970950776487;1.55;0
38;9;"Wred";"c";65.03;65.26;63.66;65.79;64.27;61.67;2022-05-06;23;15.56;15.56;10.4;20.8;67.58;43;93.4;6734.9;2.18;14.83;14.83;298.11;298.11;122013.4;14.77;340.45;340.45;38.643;38.654;22.67;1.2;1.97;16.07;0;1.55
38;9;"Wred";"c";62.06;66.49;63.13;65.03;65.26;63.66;2022-05-07;24;16.01;16.01;7.2;22.4;65.4;39.8;100;6707.8;0.95;14.88;14.88;314.12;314.12;128721.2;14.77;355.33;355.33;38.643;38.654;22.67;1.2;2.21666666666667;16.39;0;0
38;9;"Wred";"c";56.46;65.43;61.93;62.06;66.49;63.13;2022-05-08;25;16.49;16.49;11.1;21.3;75.17;55.1;98.7;5798;2.3;14.93;14.93;330.61;330.61;134519.2;14.77;370.26;370.26;38.643;38.654;22.67;1.2;2.46333333333333;16.71;0;0
38;9;"Wred";"c";53.27;65.77;62.71;56.46;65.43;61.93;2022-05-09;26;17.57;17.57;10.3;24.2;72.54;41.5;100;7364.5;1.65;14.98;14.98;348.18;348.18;141883.7;14.77;385.24;385.24;38.643;38.654;22.67;1.2;2.71;17.03;0;0
38;9;"Wred";"c";49.79;64.35;61.79;53.27;65.77;62.71;2022-05-10;27;19.15;19.15;10.3;26.1;68.06;42;100;5779.6;1.45;15.03;15.03;367.33;367.33;147663.3;14.77;400.27;400.27;38.643;38.654;22.67;1.2;2.78428571428571;17.3357142857143;0;0
38;9;"Wred";"c";46.73;63.71;62.05;49.79;64.35;61.79;2022-05-11;28;22.65;22.65;15.3;29.6;57.68;31.1;87;7663.6;3.49;15.08;15.08;389.98;389.98;155326.9;15.69;415.35;415.35;38.643;38.654;22.67;1.2;2.85857142857143;17.6414285714286;0.92;0
38;9;"Wred";"c";42.66;58.89;61.53;46.73;63.71;62.05;2022-05-12;29;20.26;20.26;16.4;23.6;61.73;48.8;79.5;6392.3;3;15.13;15.13;410.24;410.24;161719.2;15.69;430.48;430.48;38.643;38.654;22.67;1.2;2.93285714285714;17.9471428571429;0;0.92
38;9;"Wred";"c";40.36;56.4;61.36;42.66;58.89;61.53;2022-05-13;30;18.4;18.4;13.7;23;57;35.8;83.7;7882.9;1.94;15.18;15.18;428.64;428.64;169602.1;15.69;445.66;445.66;38.643;38.654;22.67;1.2;3.00714285714286;18.2528571428571;18;0
38;9;"Wred";"c";40.15;56.16;59.79;40.36;56.4;61.36;2022-05-14;31;16.98;16.98;8;23.8;61.42;35.7;98;7952.3;0.9;15.22;15.22;445.62;445.62;177554.4;15.69;460.88;460.88;38.643;38.654;22.67;1.2;3.08142857142857;18.5585714285714;0;18
39;9;"Wred";"c";49.79;64.35;61.79;53.27;65.77;62.71;2022-05-10;27;19.15;19.15;10.3;26.1;68.06;42;100;5779.6;1.45;15.03;15.03;367.33;367.33;147663.3;14.77;400.27;400.27;38.643;38.654;22.67;1.2;2.78428571428571;17.3357142857143;0;0
39;9;"Wred";"c";46.73;63.71;62.05;49.79;64.35;61.79;2022-05-11;28;22.65;22.65;15.3;29.6;57.68;31.1;87;7663.6;3.49;15.08;15.08;389.98;389.98;155326.9;15.69;415.35;415.35;38.643;38.654;22.67;1.2;2.85857142857143;17.6414285714286;0.92;0
39;9;"Wred";"c";42.66;58.89;61.53;46.73;63.71;62.05;2022-05-12;29;20.26;20.26;16.4;23.6;61.73;48.8;79.5;6392.3;3;15.13;15.13;410.24;410.24;161719.2;15.69;430.48;430.48;38.643;38.654;22.67;1.2;2.93285714285714;17.9471428571429;0;0.92
39;9;"Wred";"c";40.36;56.4;61.36;42.66;58.89;61.53;2022-05-13;30;18.4;18.4;13.7;23;57;35.8;83.7;7882.9;1.94;15.18;15.18;428.64;428.64;169602.1;15.69;445.66;445.66;38.643;38.654;22.67;1.2;3.00714285714286;18.2528571428571;18;0
39;9;"Wred";"c";40.15;56.16;59.79;40.36;56.4;61.36;2022-05-14;31;16.98;16.98;8;23.8;61.42;35.7;98;7952.3;0.9;15.22;15.22;445.62;445.62;177554.4;15.69;460.88;460.88;38.643;38.654;22.67;1.2;3.08142857142857;18.5585714285714;0;18
39;9;"Wred";"c";39.41;54;59.895;40.15;56.16;59.79;2022-05-15;32;19.57;19.57;11.1;26.8;59.2;36.4;89.4;8094.5;1.47;15.27;15.27;465.19;465.19;185648.9;15.69;476.15;476.15;38.643;38.654;22.67;1.2;3.15571428571429;18.8642857142857;0;0
39;9;"Wred";"c";38.67;51.84;60;39.41;54;59.895;2022-05-16;33;19.35;19.35;14.6;25.8;70.94;50.5;93.2;4046.5;2.13;15.32;15.32;484.54;484.54;189695.4;15.75;491.47;491.47;38.643;38.654;22.67;1.2;3.23;19.17;0.06;0
39;9;"Wred";"c";37.93;49.68;60.105;38.67;51.84;60;2022-05-17;34;19.66;19.66;11.8;25.8;68.68;39.9;100;7450.4;0.88;15.36;15.36;504.2;504.2;197145.8;15.75;506.83;506.83;38.643;38.654;22.67;1.2;3.30571428571429;19.3928571428571;0;0.06
39;9;"Wred";"c";37.19;47.52;60.21;37.93;49.68;60.105;2022-05-18;35;22.05;22.05;12.6;28.6;61.23;37;100;7958.7;1.53;15.41;15.41;526.25;526.25;205104.5;15.75;522.24;522.24;38.643;38.654;22.67;1.2;3.38142857142857;19.6157142857143;0;0
39;9;"Wred";"c";36.04;44.03;57.94;37.19;47.52;60.21;2022-05-19;36;23.31;23.31;16;31.5;60.12;39.2;93.8;7067.6;2.34;15.45;15.45;549.56;549.56;212172.1;15.88;537.69;537.69;38.643;38.654;22.67;1.2;3.45714285714286;19.8385714285714;18.13;0
39;9;"Wred";"c";35.48;41.97;57.36;36.04;44.03;57.94;2022-05-20;37;22.25;22.25;16.8;30.1;74.52;43.1;100;5660;2.37;15.49;15.49;571.81;571.81;217832.1;17.96;553.18;553.18;38.643;38.654;22.67;1.2;3.53285714285714;20.0614285714286;2.08;18.13
39;9;"Wred";"c";34.85;39.52;56.01;35.48;41.97;57.36;2022-05-21;38;17.15;17.15;12;21.9;67.48;45.3;93.6;6249.9;1.99;15.53;15.53;588.96;588.96;224082;17.96;568.71;568.71;38.643;38.654;22.67;1.2;3.60857142857143;20.2842857142857;0;2.08
39;9;"Wred";"c";34.76;38.4;55.96;34.85;39.52;56.01;2022-05-22;39;17.75;17.75;9.2;24;68.25;37;100;7021.8;0.94;15.57;15.57;606.71;606.71;231103.8;18.13;584.28;584.28;38.643;38.654;22.67;1.2;3.68428571428571;20.5071428571429;0.17;0
39;9;"Wred";"c";34.83;37.84;52.65;34.76;38.4;55.96;2022-05-23;40;19.18;19.18;14.2;25.4;81.27;61.1;99.7;5105.1;2.85;15.61;15.61;625.89;625.89;236208.9;20.54;599.89;599.89;38.643;38.654;22.67;1.2;3.76;20.73;2.41;0.17
40;11;"Wfull";"c";64.685;59.59;58.52;65.28;59.64;58.75;2023-04-26;6;8.22;0;0.5;13.2;64.85;38.5;100;6258.8;0.65;14.26;0;73.83;49.83;30311.3;5.95;98.64;56.25;38.643;38.654;22.67;1.2;0.177506972709907;10.6326655312179;0;0.93
40;11;"Wfull";"c";63.0677777777778;58.86;57.95;64.685;59.59;58.52;2023-04-27;7;10.83;10.83;3.2;16.6;63.23;36;92.4;5617.8;0.85;14.32;14.32;84.66;60.66;35929.1;5.95;112.96;70.57;38.643;38.654;22.67;1.2;0.219715963245627;11.0465339937796;4.5;0
40;11;"Wfull";"c";77.4366666666667;58.81;57.87;63.0677777777778;58.86;57.95;2023-04-28;8;13.8;13.8;10.2;18.3;92.49;79.2;100;1919;1.7;14.38;14.38;98.46;74.46;37848.1;24.38;127.34;84.95;38.643;38.654;22.67;1.2;0.271509164837677;11.4669538531151;18.43;4.5
40;11;"Wfull";"c";107.735555555556;64.92;57.64;77.4366666666667;58.81;57.87;2023-04-29;9;12.69;12.69;10.6;15.1;83.82;66.8;100;3005.2;2.35;14.43;14.43;111.15;87.15;40853.3;25.6;141.77;99.38;38.643;38.654;22.67;1.2;0.334705026306731;11.8928899891746;1.22;18.43
40;11;"Wfull";"c";103.982777777778;72.48;61.48;107.735555555556;64.92;57.64;2023-04-30;10;13.96;13.96;10.3;18.1;66.47;40.8;89.2;5079.2;1.28;14.49;14.49;125.11;101.11;45932.5;25.6;156.26;113.87;38.643;38.654;22.67;1.2;0.411386741571938;12.3238437351103;0;1.22
40;11;"Wfull";"c";93.3566666666667;72.22;64.12;103.982777777778;72.48;61.48;2023-05-01;11;13.14;13.14;8.8;17.4;71.56;44.1;94.2;4487;1.26;14.54;14.54;138.25;114.25;50419.5;25.79;170.8;128.41;38.643;38.654;22.67;1.2;0.503646343282407;12.7586785593172;0.19;0
40;11;"Wfull";"c";85.9433333333333;70.66;64.79;93.3566666666667;72.22;64.12;2023-05-02;12;13.13;13.13;8.7;17.7;71.48;48.2;94.6;6486.5;2.75;14.6;14.6;151.38;127.38;56906;25.79;185.4;143.01;38.643;38.654;22.67;1.2;0.613665790409522;13.1968141962311;0;0.19
40;11;"Wfull";"c";80.3011111111111;69.94;64.94;85.9433333333333;70.66;64.79;2023-05-03;13;12.49;12.49;5.5;19.1;63.97;38.7;89.5;7244.5;1.96;14.65;14.65;163.87;139.87;64150.5;25.79;200.05;157.66;38.643;38.654;22.67;1.2;0.743258721429409;13.6370384339193;0;0
40;11;"Wfull";"c";75.505;69.13;65.28;80.3011111111111;69.94;64.94;2023-05-04;14;15.56;15.56;6.7;23.6;57.68;28.1;86.6;7462.3;1.59;14.71;14.71;179.43;155.43;71612.8;25.79;214.76;172.37;38.643;38.654;22.67;1.2;0.893904039654724;14.0787132579732;0;0
40;11;"Wfull";"c";73.1;66.48;65.27;75.505;69.13;65.28;2023-05-05;15;17.16;17.16;12.2;23.2;72.33;43.8;98.9;4541.5;1.88;14.76;14.76;196.59;172.59;76154.3;27.09;229.52;187.13;38.643;38.654;22.67;1.2;1.0660666769668;14.5205821396678;14.8;0
40;11;"Wfull";"c";79.0838888888889;66.11;65.38;73.1;66.48;65.27;2023-05-06;16;16.44;16.44;10.2;21.7;70.6;40.9;100;5722.6;0.75;14.81;14.81;213.03;189.03;81876.9;27.14;244.33;201.94;38.643;38.654;22.67;1.2;1.259136797176;14.9616808614168;0.05;14.8
40;11;"Wfull";"c";88.6366666666667;65.19;65.31;79.0838888888889;66.11;65.38;2023-05-07;17;15.89;15.89;11.8;23.2;84.37;46.3;100;4165;1.33;14.87;14.87;228.92;204.92;86041.9;46.75;259.2;216.81;38.643;38.654;22.67;1.2;1.47122624713753;15.4013398906368;19.61;0.05
40;11;"Wfull";"c";97.2722222222222;72.39;65.94;88.6366666666667;65.19;65.31;2023-05-08;18;15.6;15.6;14.1;18.1;93.68;77.5;100;2222.8;1.1;14.92;14.92;244.52;220.52;88264.7;46.75;274.12;231.73;38.643;38.654;22.67;1.2;1.69861977231633;15.8383035039316;0;19.61
40;11;"Wfull";"c";115.05;79.53;70.71;97.2722222222222;72.39;65.94;2023-05-09;19;15.77;15.77;12;19.5;91.35;72.5;100;3069.8;1.53;14.97;14.97;260.29;236.29;91334.5;54.11;289.09;246.7;38.643;38.654;22.67;1.2;1.93628086554696;16.2716318883349;7.36;0
41;11;"Wfull";"c";79.0838888888889;66.11;65.38;73.1;66.48;65.27;2023-05-06;16;16.44;16.44;10.2;21.7;70.6;40.9;100;5722.6;0.75;14.81;14.81;213.03;189.03;81876.9;27.14;244.33;201.94;38.643;38.654;22.67;1.2;1.259136797176;14.9616808614168;0.05;14.8
41;11;"Wfull";"c";88.6366666666667;65.19;65.31;79.0838888888889;66.11;65.38;2023-05-07;17;15.89;15.89;11.8;23.2;84.37;46.3;100;4165;1.33;14.87;14.87;228.92;204.92;86041.9;46.75;259.2;216.81;38.643;38.654;22.67;1.2;1.47122624713753;15.4013398906368;19.61;0.05
41;11;"Wfull";"c";97.2722222222222;72.39;65.94;88.6366666666667;65.19;65.31;2023-05-08;18;15.6;15.6;14.1;18.1;93.68;77.5;100;2222.8;1.1;14.92;14.92;244.52;220.52;88264.7;46.75;274.12;231.73;38.643;38.654;22.67;1.2;1.69861977231633;15.8383035039316;0;19.61
41;11;"Wfull";"c";115.05;79.53;70.71;97.2722222222222;72.39;65.94;2023-05-09;19;15.77;15.77;12;19.5;91.35;72.5;100;3069.8;1.53;14.97;14.97;260.29;236.29;91334.5;54.11;289.09;246.7;38.643;38.654;22.67;1.2;1.93628086554696;16.2716318883349;7.36;0
41;11;"Wfull";"c";106.988333333333;83.92;73.81;115.05;79.53;70.71;2023-05-10;20;14.7;14.7;12.2;17.6;78.98;53.9;99.3;3974.4;2.36;15.02;15.02;274.99;250.99;95308.9;55;304.11;261.72;38.643;38.654;22.67;1.2;2.17809720925398;16.7004105558762;0.89;7.36
41;11;"Wfull";"c";118.198888888889;84.16;77.5;106.988333333333;83.92;73.81;2023-05-11;21;12.38;12.38;9.5;15.4;84.02;62.5;100;2910.9;1.07;15.07;15.07;287.37;263.37;98219.8;56.98;319.18;276.79;38.643;38.654;22.67;1.2;2.98;14.25;1.98;0.89
41;11;"Wfull";"c";98.9183333333334;80.86;77.54;118.198888888889;84.16;77.5;2023-05-12;22;13.22;13.22;10.7;16;87.45;71;100;2129.3;0.86;15.12;15.12;300.59;276.59;100349.1;57.24;334.3;291.91;38.643;38.654;22.67;1.2;3.12;15.09;0.26;1.98
41;11;"Wfull";"c";94.98;79.12;76.94;98.9183333333334;80.86;77.54;2023-05-13;23;14.35;14.35;8.8;18.7;76.14;50.2;100;6360.3;1.52;15.16;15.16;314.94;290.94;106709.4;58.14;349.46;307.07;38.643;38.654;22.67;1.2;3.26;15.93;0.9;0.26
41;11;"Wfull";"c";89.5683333333333;75.92;74.77;94.98;79.12;76.94;2023-05-14;24;14.79;14.79;9.8;19;75.7;49.9;97.2;5236;1.84;15.21;15.21;329.73;305.73;111945.4;58.19;364.67;322.28;38.643;38.654;22.67;1.2;3.4;16.77;0.05;0.9
41;11;"Wfull";"c";81.1877777777778;73.9;73.54;89.5683333333333;75.92;74.77;2023-05-15;25;15.12;15.12;9.9;21.1;74.48;43.4;97.4;6373.4;1.67;15.26;15.26;344.85;320.85;118318.8;62.62;379.93;337.54;38.643;38.654;22.67;1.2;3.54;17.61;4.43;0.05
41;11;"Wfull";"c";72.2133333333334;70.56;70.63;81.1877777777778;73.9;73.54;2023-05-16;26;12.18;12.18;8.5;15.6;73.23;42.9;93.5;3547.4;4.24;15.31;15.31;357.03;333.03;121866.2;62.62;395.24;352.85;38.643;38.654;22.67;1.2;3.68;18.45;0;4.43
41;11;"Wfull";"c";64.8644444444444;69.13;71.74;72.2133333333334;70.56;70.63;2023-05-17;27;11.41;11.41;6.2;16.1;64.62;40.7;94.4;5937.4;2.04;15.35;15.35;368.44;344.44;127803.6;62.62;410.59;368.2;38.643;38.654;22.67;1.2;3.74;18.9571428571429;0;0
41;11;"Wfull";"c";58.8216666666667;66.95;71.14;64.8644444444444;69.13;71.74;2023-05-18;28;12.75;12.75;6;18.6;57.9;34.9;86.8;7674.4;2.04;15.4;15.4;381.19;357.19;135478;62.62;425.99;383.6;38.643;38.654;22.67;1.2;3.8;19.4642857142857;0;0
41;11;"Wfull";"c";52.3833333333333;64;70.29;58.8216666666667;66.95;71.14;2023-05-19;29;14.33;14.33;7.5;18.5;58.75;40.4;83.9;5876.3;2.13;15.44;15.44;395.52;371.52;141354.3;62.62;441.43;399.04;38.643;38.654;22.67;1.2;3.86;19.9714285714286;18;0
42;11;"Wfull";"c";64.8644444444444;69.13;71.74;72.2133333333334;70.56;70.63;2023-05-17;27;11.41;11.41;6.2;16.1;64.62;40.7;94.4;5937.4;2.04;15.35;15.35;368.44;344.44;127803.6;62.62;410.59;368.2;38.643;38.654;22.67;1.2;3.74;18.9571428571429;0;0
42;11;"Wfull";"c";58.8216666666667;66.95;71.14;64.8644444444444;69.13;71.74;2023-05-18;28;12.75;12.75;6;18.6;57.9;34.9;86.8;7674.4;2.04;15.4;15.4;381.19;357.19;135478;62.62;425.99;383.6;38.643;38.654;22.67;1.2;3.8;19.4642857142857;0;0
42;11;"Wfull";"c";52.3833333333333;64;70.29;58.8216666666667;66.95;71.14;2023-05-19;29;14.33;14.33;7.5;18.5;58.75;40.4;83.9;5876.3;2.13;15.44;15.44;395.52;371.52;141354.3;62.62;441.43;399.04;38.643;38.654;22.67;1.2;3.86;19.9714285714286;18;0
42;11;"Wfull";"c";46.2822222222222;61.71;69.62;52.3833333333333;64;70.29;2023-05-20;30;17.04;17.04;10.9;22.1;65.44;48.3;80.1;5746;3.12;15.48;15.48;412.56;388.56;147100.3;62.62;456.91;414.52;38.643;38.654;22.67;1.2;3.92;20.4785714285714;0;18
42;11;"Wfull";"c";43.3211111111111;59.08;69.76;46.2822222222222;61.71;69.62;2023-05-21;31;20.27;20.27;14.3;26.3;63.9;34.7;87.3;7162.6;1.99;15.52;15.52;432.83;408.83;154262.9;62.62;472.43;430.04;38.643;38.654;22.67;1.2;3.98;20.9857142857143;0;0
42;11;"Wfull";"c";41.24;55.73;67.97;43.3211111111111;59.08;69.76;2023-05-22;32;19.12;19.12;13.1;26.1;75.46;45.7;98.3;5434.1;1.15;15.56;15.56;451.95;427.95;159697;63.24;487.99;445.6;38.643;38.654;22.67;1.2;4.04;21.4928571428571;0.62;0
42;11;"Wfull";"c";37.9988888888889;52.59;66.16;41.24;55.73;67.97;2023-05-23;33;16.59;16.59;10.7;19.8;73.98;60.2;91.7;5437.5;3.75;15.6;15.6;468.54;444.54;165134.5;63.5;503.59;461.2;38.643;38.654;22.67;1.2;4.1;22;22.76;0.62
42;11;"Wfull";"c";35.0111111111111;50.79;66.35;37.9988888888889;52.59;66.16;2023-05-24;34;12.89;12.89;9.8;16.4;59.82;40.6;86.7;7801.9;3.23;15.64;15.64;481.43;457.43;172936.4;63.5;519.23;476.84;38.643;38.654;22.67;1.2;4.09857142857143;21.9785714285714;0;22.76
42;11;"Wfull";"c";33.1366666666667;48.53;65.98;35.0111111111111;50.79;66.35;2023-05-25;35;15.45;15.45;7.9;22;61.37;39.3;88.4;8311.4;3.44;15.68;15.68;496.88;472.88;181247.8;63.6;534.91;492.52;38.643;38.654;22.67;1.2;4.09714285714286;21.9571428571429;0.1;0
42;11;"Wfull";"c";32.2088888888889;44.96;64.71;33.1366666666667;48.53;65.98;2023-05-26;36;16.8;16.8;10;22.6;62.23;40.3;87.8;8344.3;3.55;15.72;15.72;513.68;489.68;189592.1;63.6;550.63;508.24;38.643;38.654;22.67;1.2;4.09571428571429;21.9357142857143;18;0.1
